generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
1,pluralist,37,care,true,true,true,false,182,75,1,1,0.979,1,0,0,1,0,0,responder,0.009354778328410585,proactive,pluralist,0.7413527877741433,pref_legal,true,false,false,1
1,pluralist,38,care,true,false,false,false,182,62,2,2,0.997,2,2,0,2,0,0,mediator,0.5120754144086508,proactive,pluralist,0.4775842304169036,pref_legal,true,false,false,1
1,pluralist,39,apriori,true,false,true,true,0,0,0,0,0.833,0,0,0,0,0,0,mediator,0.16436749065585243,reactive,pluralist,0.6722306858591103,pref_apriori,true,false,false,1
1,pluralist,40,care,false,true,true,true,0,0,0,0,0.495,0,0,0,0,0,0,mediator,0.2529019794395595,proactive,pluralist,0.6835069259487945,pref_care,true,false,false,1
1,pluralist,41,care,false,true,true,false,91,33,1,1,0.587,1,0,0,1,0,0,mediator,0.1275550007785602,reactive,pluralist,0.7955421876963914,pref_care,true,false,false,1
1,pluralist,42,apriori,true,true,false,true,637,320,3,3,0.819,3,95,0,3,0,0,initiator,0.49198815732000134,proactive,pluralist,0.7793720592919811,pref_epistemic,true,false,false,1
1,pluralist,43,epistemic,true,true,true,false,91,48,0,0,0.766,1,13,1,0,0,0,responder,0.08313274093313416,reactive,pluralist,0.6585563500529366,pref_epistemic,true,false,false,1
1,pluralist,44,apriori,true,true,true,true,455,269,1,1,0.442,3,140,2,1,0,0,mediator,0.5317714310391994,proactive,utopian,0.534912491203948,pref_care,true,false,false,1
1,pluralist,45,care,false,true,false,true,273,105,0,0,0.891,2,1,2,0,0,0,disruptor,0.8889444850258058,reactive,pluralist,0.43503641584969466,pref_epistemic,true,false,false,1
1,pluralist,46,epistemic,false,false,true,false,91,36,1,1,0.762,1,2,0,1,0,0,disruptor,0.6995715944979288,proactive,allCare,0.723378303415759,pref_epistemic,true,false,false,1
1,pluralist,48,epistemic,true,false,false,true,91,12,1,1,0.438,1,0,0,1,0,0,initiator,0.2819406217586341,reactive,pluralist,0.6437539498922682,pref_epistemic,true,false,false,1
1,pluralist,49,legal,false,false,true,true,364,213,1,1,0.823,2,82,1,1,0,0,mediator,0.6537161687359905,proactive,pluralist,0.5220424810886812,pref_apriori,true,false,false,1
1,pluralist,50,care,false,true,false,true,0,0,0,0,0.913,0,0,0,0,0,0,disruptor,0.5888731091690814,proactive,pluralist,0.5031921655061445,pref_care,true,false,false,1
1,pluralist,51,epistemic,false,true,true,false,0,0,0,0,0.722,0,0,0,0,0,0,initiator,0.8132586956930168,proactive,pluralist,0.4276444013472134,pref_epistemic,true,false,false,1
1,pluralist,52,care,false,true,true,false,91,39,0,0,0.839,1,4,1,0,0,0,disruptor,0.5349655842951081,proactive,pluralist,0.4458265928422871,pref_epistemic,true,false,false,1
1,pluralist,53,epistemic,false,true,true,true,91,19,0,0,0.407,1,2,1,0,0,0,responder,0.49729933918028624,proactive,pluralist,0.539396111262495,pref_epistemic,true,false,false,1
1,pluralist,54,care,true,false,false,true,91,45,1,1,0.705,1,1,0,1,0,0,initiator,0.5137413989535428,proactive,pluralist,0.7876993053142298,pref_apriori,true,false,false,1
1,pluralist,55,care,true,true,true,true,182,92,0,0,0.957,1,12,1,0,0,0,responder,0.7710723126715721,reactive,utopian,0.4711170935228792,pref_care,true,false,false,1
1,pluralist,56,epistemic,true,false,false,false,182,50,1,1,0.313,1,0,0,1,0,0,responder,0.1512681558216079,reactive,pluralist,0.54199717329161,pref_care,true,false,false,1
1,pluralist,57,care,true,true,false,false,364,98,0,0,0.402,1,2,1,0,0,0,initiator,0.8123738588679353,proactive,pluralist,0.5167421456107657,pref_care,true,false,false,1
1,pluralist,58,care,true,true,false,false,182,52,2,2,0.632,2,3,0,2,0,0,initiator,0.1995244594888056,reactive,pluralist,0.7357089701765214,pref_care,true,false,false,1
1,pluralist,59,care,true,false,false,true,455,135,2,2,0.564,3,3,1,2,0,0,initiator,0.8954231220073664,reactive,pluralist,0.5582854467857528,pref_epistemic,true,false,false,1
1,pluralist,60,epistemic,false,true,false,true,0,0,0,0,0.360,0,0,0,0,0,0,disruptor,0.5911118256478495,proactive,pluralist,0.7166753994735335,pref_epistemic,true,false,false,1
1,pluralist,62,epistemic,false,false,true,true,91,22,1,1,0.802,1,0,0,1,0,0,responder,0.3801232140397909,reactive,pluralist,0.600543776423949,pref_apriori,true,false,false,1
1,pluralist,63,epistemic,false,true,true,false,91,78,0,0,0.659,1,65,1,0,0,0,responder,0.5839724865727899,proactive,pluralist,0.7059282228505017,pref_apriori,true,false,false,1
1,pluralist,64,apriori,false,true,true,true,91,18,1,1,0.698,1,0,0,1,0,0,disruptor,0.5780718064447466,reactive,pluralist,0.679048773836371,pref_apriori,true,false,false,1
1,pluralist,65,epistemic,false,false,false,true,364,174,3,3,0.776,3,56,0,3,0,0,mediator,0.20913186155632113,proactive,pluralist,0.5186929335195618,pref_apriori,true,false,false,1
1,pluralist,66,apriori,false,true,true,false,182,31,2,2,0.927,2,0,0,2,0,0,disruptor,0.45271508704832764,reactive,pluralist,0.7977520480622423,pref_apriori,true,false,false,1
1,pluralist,67,apriori,false,false,true,true,182,46,1,1,0.746,1,3,0,1,0,0,responder,0.975927022438401,proactive,pluralist,0.43634317558842706,pref_apriori,true,false,false,1
1,pluralist,68,epistemic,false,false,false,true,364,101,2,2,0.705,2,0,0,2,0,0,mediator,0.36387530567281245,reactive,pluralist,0.4471839413040819,pref_epistemic,true,false,false,1
1,pluralist,69,care,false,true,false,false,0,0,0,0,0.885,0,0,0,0,0,0,initiator,0.5629589899583265,proactive,authoritarian,0.6727900817793948,pref_care,true,false,false,1
1,pluralist,70,apriori,false,true,false,false,182,66,1,1,0.354,1,2,0,1,0,0,responder,0.041188508768520316,proactive,authoritarian,0.6101733308561186,pref_epistemic,true,false,false,1
1,pluralist,71,care,true,false,true,false,455,103,2,2,0.510,2,5,0,2,0,0,mediator,0.577399406371824,proactive,pluralist,0.6664720778571679,pref_epistemic,true,false,false,1
1,pluralist,72,care,false,false,false,true,364,107,0,0,0.602,2,3,2,0,0,0,responder,0.09055245272692103,proactive,pluralist,0.6886063375956395,pref_care,true,false,false,1
1,pluralist,73,epistemic,false,false,false,false,0,0,0,0,0.659,0,0,0,0,0,0,mediator,0.1352428296388789,proactive,collapsed,0.46698456870018223,pref_epistemic,true,false,false,1
1,pluralist,74,legal,true,true,false,true,273,144,2,2,0.354,3,55,1,2,0,0,initiator,0.9154832079077967,reactive,pluralist,0.7417074339191998,pref_epistemic,true,false,false,1
1,pluralist,75,care,true,false,false,false,273,73,1,1,0.980,1,0,0,1,0,0,mediator,0.9777062625766316,reactive,pluralist,0.7524025473556399,pref_epistemic,true,false,false,1
1,pluralist,76,apriori,true,true,false,false,182,76,1,1,0.327,2,40,1,1,0,0,mediator,0.3532014860170217,reactive,pluralist,0.5084230181505572,pref_apriori,true,false,false,1
1,pluralist,77,care,false,false,false,true,0,0,0,0,0.642,0,0,0,0,0,0,mediator,0.7783256795560585,reactive,pluralist,0.44017323206066333,pref_care,true,false,false,1
1,pluralist,78,legal,false,false,true,false,455,157,0,0,0.615,2,3,2,0,0,0,mediator,0.03698145649736151,reactive,allCare,0.44187914246916016,pref_epistemic,true,false,false,1
1,pluralist,79,epistemic,false,false,true,true,0,0,0,0,0.576,0,0,0,0,0,0,initiator,0.015753542869234693,reactive,pluralist,0.5275976335288559,pref_epistemic,true,false,false,1
1,pluralist,80,apriori,true,false,false,false,91,12,1,1,0.829,1,0,0,1,0,0,disruptor,0.890802847717122,reactive,pluralist,0.47828309414699527,pref_care,true,false,false,1
1,pluralist,81,legal,true,true,false,true,0,0,0,0,0.565,0,0,0,0,0,0,initiator,0.9233304926512769,proactive,pluralist,0.5875132135482253,pref_legal,true,false,false,1
1,pluralist,82,legal,true,true,false,false,182,34,2,2,0.503,2,0,0,2,0,0,disruptor,0.8907230229483426,proactive,pluralist,0.668744606132498,pref_care,true,false,false,1
1,pluralist,83,legal,true,true,false,false,182,35,1,1,0.830,1,0,0,1,0,0,disruptor,0.5460686198000052,reactive,pluralist,0.7259682661649838,pref_legal,true,false,false,1
1,pluralist,84,apriori,true,true,true,true,273,164,1,1,0.353,2,65,1,1,0,0,mediator,0.0799068814178634,reactive,utopian,0.4988650925745184,pref_apriori,true,false,false,1
1,pluralist,85,care,false,true,true,false,182,53,1,1,0.738,1,0,0,1,0,0,initiator,0.9443927318474491,reactive,pluralist,0.5514783649086281,pref_care,true,false,false,1
1,pluralist,86,apriori,true,false,true,false,0,0,0,0,0.876,0,0,0,0,0,0,responder,0.39140602732718766,proactive,pluralist,0.744582486755426,pref_apriori,true,false,false,1
1,pluralist,87,legal,true,true,false,true,182,69,2,2,0.960,2,0,0,2,0,0,mediator,0.621938700106411,proactive,pluralist,0.4822669284160412,pref_apriori,true,false,false,1
1,pluralist,88,care,false,true,true,true,182,44,2,2,0.658,2,0,0,2,0,0,responder,0.6529589206884097,proactive,pluralist,0.6544707914719385,pref_epistemic,true,false,false,1
1,pluralist,90,legal,true,false,false,false,91,18,0,0,0.770,1,1,1,0,0,0,responder,0.6428936084187867,proactive,pluralist,0.5059856021747915,pref_apriori,true,false,false,1
1,pluralist,91,apriori,true,false,false,true,0,0,0,0,0.382,0,0,0,0,0,0,initiator,0.09100033626257886,reactive,pluralist,0.6552286232768032,pref_apriori,true,false,false,1
1,pluralist,92,epistemic,false,false,false,false,91,7,1,1,0.628,1,0,0,1,0,0,mediator,0.37554033926820296,proactive,collapsed,0.7425605408275491,pref_apriori,true,false,false,1
1,pluralist,93,apriori,false,false,false,true,91,4,1,1,0.978,1,0,0,1,0,0,initiator,0.9615575337457296,proactive,pluralist,0.5747446581165605,pref_apriori,true,false,false,1
1,pluralist,94,epistemic,false,false,true,true,0,0,0,0,0.472,0,0,0,0,0,0,disruptor,0.6709707081438274,reactive,pluralist,0.718571066677216,pref_epistemic,true,false,false,1
1,pluralist,95,legal,false,true,true,false,91,29,1,1,0.727,1,0,0,1,0,0,responder,0.5257838271738653,proactive,pluralist,0.5696387664686295,pref_apriori,true,false,false,1
1,pluralist,96,legal,true,false,true,false,273,65,2,2,0.767,2,1,0,2,0,0,responder,0.2673390550510416,reactive,pluralist,0.5771433752352418,pref_legal,true,false,false,1
1,pluralist,97,apriori,true,false,true,false,91,42,1,1,0.810,1,0,0,1,0,0,mediator,0.48088413184118906,reactive,pluralist,0.4057551440552429,pref_apriori,true,false,false,1
1,pluralist,98,epistemic,true,false,false,false,0,0,0,0,0.347,0,0,0,0,0,0,responder,0.5841097680226381,reactive,pluralist,0.43947617629471614,pref_epistemic,true,false,false,1
1,pluralist,99,legal,true,false,false,false,91,22,0,0,0.416,1,1,1,0,0,0,disruptor,0.8475046354816916,reactive,pluralist,0.6817189541892354,pref_care,true,false,false,1
2,pluralist,2,care,true,false,false,true,276,101,2,2,0.452,3,26,1,2,0,0,responder,0.6281298114776807,reactive,pluralist,0.4333642669675999,pref_legal,true,false,false,1
2,pluralist,3,epistemic,true,false,true,false,561,236,1,1,0.523,2,2,1,1,0,0,mediator,0.7203449339810767,reactive,pluralist,0.44622241099369836,pref_care,true,false,false,1
2,pluralist,5,care,true,true,false,true,373,102,3,3,0.637,3,28,0,3,0,0,disruptor,0.16913398322019868,reactive,pluralist,0.4675654411352852,pref_apriori,true,false,false,1
2,pluralist,6,care,false,true,false,true,273,107,1,1,0.924,5,47,1,1,0,1,responder,0.6997425712454317,reactive,pluralist,0.7492940310594611,pref_apriori,true,false,false,1
2,pluralist,7,apriori,false,true,false,true,373,81,2,2,0.873,3,3,1,2,0,0,mediator,0.7135169398406934,proactive,pluralist,0.5555002494168854,pref_care,true,false,false,1
2,pluralist,8,legal,false,false,false,true,188,86,2,2,0.552,2,6,0,2,0,0,mediator,0.06486151257570527,proactive,pluralist,0.5224749062991899,pref_apriori,true,false,false,1
2,pluralist,9,care,false,true,false,true,91,12,0,0,0.735,3,2,1,0,0,0,responder,0.9271336871776887,proactive,pluralist,0.49787569404907694,pref_care,true,false,false,1
2,pluralist,11,apriori,false,true,true,true,552,201,3,3,0.824,4,62,1,3,0,0,initiator,0.39501904631768436,proactive,pluralist,0.5477723862607592,pref_legal,true,false,false,1
2,pluralist,12,apriori,true,false,false,false,276,72,2,2,0.332,4,1,0,2,0,1,disruptor,0.20809565865587942,reactive,pluralist,0.6543943437990483,pref_epistemic,true,false,false,1
2,pluralist,13,apriori,false,true,true,false,734,201,3,3,0.843,4,7,1,3,0,0,responder,0.5721294951905629,proactive,pluralist,0.4947680832776675,pref_legal,true,false,false,1
2,pluralist,15,apriori,false,false,false,true,464,98,2,2,0.564,4,2,1,2,0,0,initiator,0.37906944816717314,proactive,pluralist,0.5490436918549797,pref_care,true,false,false,1
2,pluralist,17,legal,false,false,false,false,552,106,1,1,0.303,1,0,0,1,0,0,mediator,0.48140010478036277,proactive,collapsed,0.6820064766686362,pref_legal,true,false,false,1
2,pluralist,18,legal,false,true,false,true,643,348,1,1,0.392,7,72,3,1,0,0,mediator,0.9528389519525146,proactive,pluralist,0.7731066596885672,pref_apriori,true,false,false,1
2,pluralist,19,apriori,false,true,true,true,182,87,1,1,0.647,1,3,0,1,0,0,disruptor,0.7392665177362094,reactive,pluralist,0.4392212040082726,pref_care,true,false,false,1
2,pluralist,20,apriori,false,true,true,false,555,256,1,1,0.924,2,16,1,1,0,0,responder,0.31073497489002844,reactive,pluralist,0.6526997250343876,pref_apriori,true,false,false,1
2,pluralist,21,care,true,false,true,false,188,51,2,2,0.963,2,0,0,2,0,0,responder,0.19723089550812467,proactive,pluralist,0.6517098474724957,pref_care,true,false,false,1
2,pluralist,22,apriori,false,true,true,false,276,48,2,2,0.897,2,0,0,2,0,0,mediator,0.8808307242488742,reactive,pluralist,0.7999909399753651,pref_apriori,true,false,false,1
2,pluralist,23,epistemic,true,false,false,true,458,191,2,2,0.320,2,12,0,2,0,0,initiator,0.36514573386950266,proactive,pluralist,0.6804773296054445,pref_legal,true,false,false,1
2,pluralist,24,epistemic,false,false,false,true,373,38,3,3,0.560,3,0,0,3,0,0,disruptor,0.09214480089134514,reactive,pluralist,0.7584669428098874,pref_care,true,false,false,1
2,pluralist,25,legal,true,true,false,false,276,46,2,2,0.577,4,1,0,2,0,0,disruptor,0.18764192581286143,reactive,pluralist,0.6722349153486056,pref_epistemic,true,false,false,1
2,pluralist,26,apriori,true,false,false,false,370,137,2,2,0.426,2,9,0,2,0,0,disruptor,0.5252566912685551,proactive,pluralist,0.42883922329997276,pref_apriori,true,false,false,1
2,pluralist,27,legal,true,false,true,true,185,122,1,1,0.849,2,90,1,1,0,0,initiator,0.43997438460568317,reactive,pluralist,0.6008878821265771,pref_legal,true,false,false,1
2,pluralist,28,legal,true,false,false,false,467,149,1,1,0.317,2,3,1,1,0,0,mediator,0.17696374879387533,reactive,pluralist,0.6579347237829665,pref_care,true,false,false,1
2,pluralist,29,legal,true,true,false,true,276,92,2,2,0.733,5,1,0,2,0,0,initiator,0.660601155295195,reactive,pluralist,0.7998074938347409,pref_apriori,true,false,false,1
2,pluralist,30,epistemic,true,false,true,true,276,91,2,2,0.873,3,10,1,2,0,0,initiator,0.8481787627226436,proactive,pluralist,0.723056725451726,pref_care,true,false,false,1
2,pluralist,31,care,true,true,false,false,467,171,1,1,0.988,3,37,2,1,0,0,initiator,0.8999575515609121,reactive,pluralist,0.5977727561628132,pref_apriori,true,false,false,1
2,pluralist,32,legal,true,true,true,false,279,163,0,0,0.345,3,61,2,0,0,0,mediator,0.22900742297714127,reactive,pluralist,0.6658307124768945,pref_legal,true,false,false,1
2,pluralist,33,apriori,false,true,false,true,370,102,3,3,0.786,3,2,0,3,0,0,disruptor,0.3491018091353444,proactive,pluralist,0.5953096703257004,pref_apriori,true,false,false,1
2,pluralist,34,epistemic,true,true,true,true,552,230,1,1,0.880,3,4,2,1,0,0,mediator,0.4388996583765459,proactive,utopian,0.74081430672764,pref_apriori,true,false,false,1
2,pluralist,35,apriori,false,false,false,false,370,100,1,1,0.808,5,2,3,1,0,0,initiator,0.2623660342545996,proactive,collapsed,0.7438686123028246,pref_apriori,true,false,false,1
2,pluralist,37,care,true,true,true,false,370,133,1,1,0.979,3,2,1,1,0,0,responder,0.009354778328410585,proactive,pluralist,0.7413527877741433,pref_legal,true,false,false,1
2,pluralist,38,epistemic,true,false,false,false,370,127,3,3,0.997,5,1,0,3,0,0,mediator,0.5120754144086508,proactive,pluralist,0.4775842304169036,pref_care,true,false,false,1
2,pluralist,39,care,true,false,true,true,376,97,1,1,0.833,1,0,0,1,0,0,mediator,0.16436749065585243,reactive,pluralist,0.6722306858591103,pref_apriori,true,false,false,1
2,pluralist,40,care,false,true,true,true,0,0,0,0,0.495,0,0,0,0,0,0,mediator,0.2529019794395595,proactive,pluralist,0.6835069259487945,pref_care,true,false,false,1
2,pluralist,41,care,false,true,true,false,185,37,2,2,0.587,2,0,0,2,0,0,mediator,0.1275550007785602,reactive,pluralist,0.7955421876963914,pref_care,true,false,false,1
2,pluralist,42,apriori,true,true,false,true,731,374,1,1,0.819,3,109,1,1,0,1,initiator,0.49198815732000134,proactive,pluralist,0.7793720592919811,pref_epistemic,true,false,false,1
2,pluralist,43,epistemic,true,true,true,false,279,102,1,1,0.766,1,0,0,1,0,0,responder,0.08313274093313416,reactive,pluralist,0.6585563500529366,pref_epistemic,true,false,false,1
2,pluralist,44,apriori,true,true,true,true,643,355,2,2,0.442,4,140,2,2,0,0,mediator,0.5317714310391994,proactive,utopian,0.534912491203948,pref_epistemic,true,false,false,1
2,pluralist,45,care,false,true,false,true,461,144,1,1,0.891,3,1,2,1,0,0,disruptor,0.8889444850258058,reactive,pluralist,0.43503641584969466,pref_epistemic,true,false,false,1
2,pluralist,46,epistemic,false,false,true,false,185,77,2,2,0.762,3,2,0,2,0,0,disruptor,0.6995715944979288,proactive,allCare,0.723378303415759,pref_epistemic,true,false,false,1
2,pluralist,48,epistemic,true,false,false,true,279,58,1,1,0.438,3,1,1,1,0,0,initiator,0.2819406217586341,reactive,pluralist,0.6437539498922682,pref_epistemic,true,false,false,1
2,pluralist,49,legal,false,false,true,true,552,270,1,1,0.823,3,82,1,1,0,0,mediator,0.6537161687359905,proactive,pluralist,0.5220424810886812,pref_apriori,true,false,false,1
2,pluralist,50,care,false,true,false,true,282,96,1,1,0.913,2,3,1,1,0,0,disruptor,0.5888731091690814,proactive,pluralist,0.5031921655061445,pref_care,true,false,false,1
2,pluralist,52,care,false,true,true,false,185,123,0,0,0.839,3,75,2,0,0,0,disruptor,0.5349655842951081,proactive,pluralist,0.4458265928422871,pref_epistemic,true,false,false,1
2,pluralist,53,epistemic,false,true,true,true,279,80,1,1,0.407,1,0,0,1,0,0,responder,0.49729933918028624,proactive,pluralist,0.539396111262495,pref_epistemic,true,false,false,1
2,pluralist,54,care,true,false,false,true,91,45,0,0,0.705,1,1,0,0,0,1,initiator,0.5137413989535428,proactive,pluralist,0.7876993053142298,pref_epistemic,true,false,false,1
2,pluralist,55,care,true,true,true,true,182,92,0,0,0.957,1,11,1,0,0,0,responder,0.7710723126715721,reactive,utopian,0.4711170935228792,pref_care,true,false,false,1
2,pluralist,56,epistemic,true,false,false,false,182,50,1,1,0.313,1,0,0,1,0,0,responder,0.1512681558216079,reactive,pluralist,0.54199717329161,pref_care,true,false,false,1
2,pluralist,57,care,true,true,false,false,740,244,1,1,0.402,1,0,0,1,0,0,initiator,0.8123738588679353,proactive,pluralist,0.5167421456107657,pref_epistemic,true,false,false,1
2,pluralist,58,care,true,true,false,false,276,76,2,2,0.632,2,0,0,2,0,0,initiator,0.1995244594888056,reactive,pluralist,0.7357089701765214,pref_care,true,false,false,1
2,pluralist,59,care,true,false,false,true,831,313,1,1,0.564,4,42,2,1,0,1,initiator,0.8954231220073664,reactive,pluralist,0.5582854467857528,pref_epistemic,true,false,false,1
2,pluralist,60,epistemic,false,true,false,true,188,72,1,1,0.360,3,6,1,1,0,0,disruptor,0.5911118256478495,proactive,pluralist,0.7166753994735335,pref_epistemic,true,false,false,1
2,pluralist,62,epistemic,false,false,true,true,279,66,2,2,0.802,3,1,0,2,0,0,responder,0.3801232140397909,reactive,pluralist,0.600543776423949,pref_epistemic,true,false,false,1
2,pluralist,63,epistemic,false,true,true,false,561,235,2,2,0.659,2,29,0,2,0,0,responder,0.5839724865727899,proactive,pluralist,0.7059282228505017,pref_apriori,true,false,false,1
2,pluralist,64,apriori,false,true,true,true,91,18,1,1,0.698,2,1,0,1,0,0,disruptor,0.5780718064447466,reactive,pluralist,0.679048773836371,pref_epistemic,true,false,false,1
2,pluralist,65,epistemic,false,false,false,true,552,225,2,2,0.776,5,57,1,2,0,0,mediator,0.20913186155632113,proactive,pluralist,0.5186929335195618,pref_apriori,true,false,false,1
2,pluralist,66,apriori,false,true,true,false,370,169,2,2,0.927,5,85,2,2,0,0,disruptor,0.45271508704832764,reactive,pluralist,0.7977520480622423,pref_apriori,true,false,false,1
2,pluralist,67,apriori,false,false,true,true,276,57,2,2,0.746,2,1,0,2,0,0,responder,0.975927022438401,proactive,pluralist,0.43634317558842706,pref_apriori,true,false,false,1
2,pluralist,68,epistemic,false,false,false,true,364,101,2,2,0.705,4,0,0,2,0,0,mediator,0.36387530567281245,reactive,pluralist,0.4471839413040819,pref_care,true,false,false,1
2,pluralist,69,care,false,true,false,false,376,106,2,2,0.885,2,0,0,2,0,0,initiator,0.5629589899583265,proactive,authoritarian,0.6727900817793948,pref_epistemic,true,false,false,1
2,pluralist,70,apriori,false,true,false,false,746,303,1,1,0.354,2,1,1,1,0,0,responder,0.041188508768520316,proactive,authoritarian,0.6101733308561186,pref_epistemic,true,false,false,1
