generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
1,allCare,6255,care,false,false,true,false,0,0,0,0,0.627,0,0,0,0,0,0,responder,0.8075047507547963,reactive,allCare,0.48914980154849913,pref_care,true,true,true,1
1,allCare,6256,care,false,false,true,false,0,0,0,0,0.650,0,0,0,0,0,0,initiator,0.899786626396987,proactive,allCare,0.6585543727192751,pref_care,true,true,true,1
1,allCare,6257,care,false,false,true,false,495,128,0,0,0.610,1,1,1,0,0,0,disruptor,0.08269865688445133,proactive,allCare,0.5891687343645801,pref_epistemic,true,true,true,1
1,allCare,6258,care,false,false,true,false,297,83,1,1,0.904,1,0,0,1,0,0,mediator,0.3345865194030979,reactive,allCare,0.5627492763570072,pref_legal,true,true,true,1
1,allCare,6259,care,false,false,true,false,198,119,1,1,0.587,1,42,0,1,0,0,initiator,0.8378738900774526,proactive,allCare,0.6344181312704028,pref_epistemic,true,true,true,1
1,allCare,6260,care,false,false,true,false,198,101,1,1,0.609,1,17,0,1,0,0,mediator,0.5828423878826913,proactive,allCare,0.479740657872062,pref_epistemic,true,true,true,1
1,allCare,6261,care,false,false,true,false,198,81,1,1,0.499,1,1,0,1,0,0,initiator,0.533253405914901,proactive,allCare,0.7506302486004318,pref_epistemic,true,true,true,1
1,allCare,6262,care,false,false,true,false,297,140,2,2,0.414,2,11,0,2,0,0,disruptor,0.35885424544144806,reactive,allCare,0.5761804885572697,pref_epistemic,true,true,true,1
1,allCare,6263,care,false,false,true,false,0,0,0,0,0.759,0,0,0,0,0,0,responder,0.41743096266795754,reactive,allCare,0.4794017140690322,pref_care,true,true,true,1
1,allCare,6264,care,false,false,true,false,0,0,0,0,0.667,0,0,0,0,0,0,mediator,0.4233346517557133,proactive,allCare,0.5941953775186376,pref_care,true,true,true,1
1,allCare,6265,care,false,false,true,false,198,83,2,2,0.575,2,32,0,2,0,0,responder,0.4837121204363676,reactive,allCare,0.532706551713154,pref_apriori,true,true,true,1
1,allCare,6266,care,false,false,true,false,99,20,1,1,0.486,1,0,0,1,0,0,mediator,0.04002475461399191,proactive,allCare,0.4853566225666219,pref_epistemic,true,true,true,1
1,allCare,6267,care,false,false,true,false,0,0,0,0,0.824,0,0,0,0,0,0,initiator,0.3204772329295853,proactive,allCare,0.7177160578029329,pref_care,true,true,true,1
1,allCare,6268,care,false,false,true,false,495,164,0,0,0.617,1,5,1,0,0,0,responder,0.13158478217239256,reactive,allCare,0.6048007412916462,pref_apriori,true,true,true,1
1,allCare,6269,care,false,false,true,false,0,0,0,0,0.561,0,0,0,0,0,0,responder,0.7399922174946947,proactive,allCare,0.4388689471614217,pref_care,true,true,true,1
1,allCare,6270,care,false,false,true,false,0,0,0,0,0.718,0,0,0,0,0,0,initiator,0.39020609059208855,proactive,allCare,0.5700133307345437,pref_care,true,true,true,1
1,allCare,6271,care,false,false,true,false,0,0,0,0,0.552,0,0,0,0,0,0,disruptor,0.9522467112013984,proactive,allCare,0.5799640668584065,pref_care,true,true,true,1
1,allCare,6272,care,false,false,true,false,0,0,0,0,0.817,0,0,0,0,0,0,disruptor,0.5363246151336429,proactive,allCare,0.64448487825849,pref_care,true,true,true,1
1,allCare,6273,care,false,false,true,false,0,0,0,0,0.584,0,0,0,0,0,0,initiator,0.6495791547591111,reactive,allCare,0.7384534462889603,pref_care,true,true,true,1
1,allCare,6275,care,false,false,true,false,0,0,0,0,0.722,0,0,0,0,0,0,initiator,0.5718565226119523,reactive,allCare,0.5070360808669261,pref_care,true,true,true,1
1,allCare,6276,care,false,false,true,false,198,67,0,0,0.968,1,1,1,0,0,0,mediator,0.6655022992165888,proactive,allCare,0.6238850162028715,pref_care,true,true,true,1
1,allCare,6277,care,false,false,true,false,99,31,1,1,0.741,1,1,0,1,0,0,responder,0.21941719439026408,reactive,allCare,0.5843820448563578,pref_epistemic,true,true,true,1
1,allCare,6278,care,false,false,true,false,0,0,0,0,0.964,0,0,0,0,0,0,initiator,0.7523551013536897,reactive,allCare,0.46081895225550595,pref_care,true,true,true,1
1,allCare,6279,care,false,false,true,false,198,56,0,0,0.378,1,2,1,0,0,0,responder,0.6758339148355623,proactive,allCare,0.568778240105339,pref_care,true,true,true,1
1,allCare,6280,care,false,false,true,false,0,0,0,0,0.357,0,0,0,0,0,0,disruptor,0.2226176747384384,reactive,allCare,0.569308812674424,pref_care,true,true,true,1
1,allCare,6281,care,false,false,true,false,0,0,0,0,0.724,0,0,0,0,0,0,mediator,0.47031133038768924,reactive,allCare,0.7769698115280956,pref_care,true,true,true,1
1,allCare,6282,care,false,false,true,false,198,34,1,1,0.527,1,0,0,1,0,0,initiator,0.3450132626390612,proactive,allCare,0.7401971468007946,pref_care,true,true,true,1
1,allCare,6283,care,false,false,true,false,297,115,0,0,0.319,1,1,1,0,0,0,initiator,0.12123215955921018,reactive,allCare,0.7942868628864646,pref_epistemic,true,true,true,1
1,allCare,6284,care,false,false,true,false,0,0,0,0,0.661,0,0,0,0,0,0,disruptor,0.0513174998854965,reactive,allCare,0.408353525533055,pref_care,true,true,true,1
1,allCare,6285,care,false,false,true,false,99,26,1,1,0.797,1,0,0,1,0,0,mediator,0.08317625980972043,proactive,allCare,0.5073424215878449,pref_care,true,true,true,1
1,allCare,6286,care,false,false,true,false,198,54,0,0,0.485,1,1,1,0,0,0,initiator,0.6833275477966378,proactive,allCare,0.4119042527775358,pref_legal,true,true,true,1
1,allCare,6287,care,false,false,true,false,0,0,0,0,0.556,0,0,0,0,0,0,disruptor,0.7156709715138191,proactive,allCare,0.64551181160794,pref_care,true,true,true,1
1,allCare,6288,care,false,false,true,false,198,69,0,0,0.394,1,1,1,0,0,0,initiator,0.3108095237515969,proactive,allCare,0.646184016613018,pref_epistemic,true,true,true,1
1,allCare,6289,care,false,false,true,false,99,30,0,0,0.302,1,3,1,0,0,0,initiator,0.601547441799234,reactive,allCare,0.7151724236287587,pref_apriori,true,true,true,1
1,allCare,6290,care,false,false,true,false,297,100,0,0,0.731,1,1,1,0,0,0,disruptor,0.4192620700294335,reactive,allCare,0.5675788520800091,pref_care,true,true,true,1
1,allCare,6291,care,false,false,true,false,99,24,1,1,0.856,1,2,0,1,0,0,disruptor,0.22747731565555562,proactive,allCare,0.5353417851816271,pref_epistemic,true,true,true,1
1,allCare,6292,care,false,false,true,false,396,71,0,0,0.545,1,1,1,0,0,0,initiator,0.5156207059767773,proactive,allCare,0.4362756332215304,pref_legal,true,true,true,1
1,allCare,6293,care,false,false,true,false,0,0,0,0,0.706,0,0,0,0,0,0,disruptor,0.9516732325274748,reactive,allCare,0.4865029556600561,pref_care,true,true,true,1
1,allCare,6294,care,false,false,true,false,0,0,0,0,0.990,0,0,0,0,0,0,mediator,0.9660584357806491,proactive,allCare,0.5784233723499259,pref_care,true,true,true,1
1,allCare,6295,care,false,false,true,false,0,0,0,0,0.796,0,0,0,0,0,0,initiator,0.7960435484179748,reactive,allCare,0.6753156642195421,pref_care,true,true,true,1
1,allCare,6296,care,false,false,true,false,198,49,0,0,0.451,1,1,1,0,0,0,responder,0.400750770719282,reactive,allCare,0.5632017453097808,pref_apriori,true,true,true,1
1,allCare,6298,care,false,false,true,false,0,0,0,0,0.678,0,0,0,0,0,0,initiator,0.6518502461002605,reactive,allCare,0.6950755296074205,pref_care,true,true,true,1
1,allCare,6299,care,false,false,true,false,99,26,0,0,0.692,1,1,1,0,0,0,disruptor,0.6298670766318348,reactive,allCare,0.7380831209546064,pref_care,true,true,true,1
1,allCare,6300,care,false,false,true,false,198,79,0,0,0.890,1,1,1,0,0,0,mediator,0.7385946482738331,proactive,allCare,0.6930830417347769,pref_apriori,true,true,true,1
1,allCare,6301,care,false,false,true,false,0,0,0,0,0.682,0,0,0,0,0,0,responder,0.13852035978586885,reactive,allCare,0.5305278391145742,pref_care,true,true,true,1
1,allCare,6302,care,false,false,true,false,0,0,0,0,0.306,0,0,0,0,0,0,mediator,0.6125136620002912,proactive,allCare,0.6555123946835162,pref_care,true,true,true,1
1,allCare,6303,care,false,false,true,false,198,55,1,1,0.367,1,0,0,1,0,0,disruptor,0.9817762625794206,proactive,allCare,0.6963472510975187,pref_epistemic,true,true,true,1
1,allCare,6305,care,false,false,true,false,0,0,0,0,0.652,0,0,0,0,0,0,disruptor,0.05478278784449264,proactive,allCare,0.6460840309370519,pref_care,true,true,true,1
1,allCare,6306,care,false,false,true,false,0,0,0,0,0.502,0,0,0,0,0,0,initiator,0.6071777295481254,proactive,allCare,0.7549565053836517,pref_care,true,true,true,1
1,allCare,6307,care,false,false,true,false,198,60,2,2,0.666,2,0,0,2,0,0,initiator,0.7090482853828523,reactive,allCare,0.40613496261604304,pref_care,true,true,true,1
1,allCare,6308,care,false,false,true,false,297,145,0,0,0.362,1,4,1,0,0,0,mediator,0.5164345703000555,proactive,allCare,0.7680606386262594,pref_apriori,true,true,true,1
1,allCare,6309,care,false,false,true,false,0,0,0,0,0.492,0,0,0,0,0,0,mediator,0.2845219013442766,proactive,allCare,0.45212205820276224,pref_care,true,true,true,1
1,allCare,6310,care,false,false,true,false,495,197,2,2,0.714,2,1,0,2,0,0,responder,0.9529919681489175,proactive,allCare,0.48218350378753905,pref_legal,true,true,true,1
1,allCare,6311,care,false,false,true,false,0,0,0,0,0.523,0,0,0,0,0,0,initiator,0.280478482634112,proactive,allCare,0.47642169691078146,pref_care,true,true,true,1
1,allCare,6313,care,false,false,true,false,0,0,0,0,0.416,0,0,0,0,0,0,mediator,0.7621139880063298,proactive,allCare,0.5082176153135523,pref_care,true,true,true,1
1,allCare,6315,care,false,false,true,false,0,0,0,0,0.855,0,0,0,0,0,0,initiator,0.3661766921866839,reactive,allCare,0.7098012000170786,pref_care,true,true,true,1
1,allCare,6316,care,false,false,true,false,396,239,0,0,0.591,1,83,1,0,0,0,mediator,0.673548973214167,reactive,allCare,0.5594499671173185,pref_care,true,true,true,1
1,allCare,6317,care,false,false,true,false,198,48,1,1,0.977,1,0,0,1,0,0,initiator,0.5175084437991139,proactive,allCare,0.5520770432642222,pref_epistemic,true,true,true,1
1,allCare,6318,care,false,false,true,false,99,22,1,1,0.411,1,0,0,1,0,0,disruptor,0.974417459576963,proactive,allCare,0.49918461891533666,pref_apriori,true,true,true,1
1,allCare,6319,care,false,false,true,false,0,0,0,0,0.335,0,0,0,0,0,0,mediator,0.8855850069291347,reactive,allCare,0.4182530085560536,pref_care,true,true,true,1
1,allCare,6323,care,false,false,true,false,0,0,0,0,0.644,0,0,0,0,0,0,responder,0.6034751754896512,reactive,allCare,0.6617660410522628,pref_care,true,true,true,1
1,allCare,6324,care,false,false,true,false,0,0,0,0,0.962,0,0,0,0,0,0,responder,0.89035323386261,proactive,allCare,0.6419060489290891,pref_care,true,true,true,1
1,allCare,6325,care,false,false,true,false,0,0,0,0,0.617,0,0,0,0,0,0,mediator,0.8538936505318753,proactive,allCare,0.6605175785585322,pref_care,true,true,true,1
1,allCare,6326,care,false,false,true,false,0,0,0,0,0.651,0,0,0,0,0,0,disruptor,0.5882194022055538,reactive,allCare,0.5891406188529876,pref_care,true,true,true,1
1,allCare,6327,care,false,false,true,false,99,53,1,1,0.600,1,9,0,1,0,0,mediator,0.18241273403840597,reactive,allCare,0.7855935173925563,pref_care,true,true,true,1
1,allCare,6328,care,false,false,true,false,198,96,0,0,0.403,1,2,1,0,0,0,initiator,0.5700742845505574,reactive,allCare,0.408401038249764,pref_care,true,true,true,1
1,allCare,6329,care,false,false,true,false,0,0,0,0,0.600,0,0,0,0,0,0,responder,0.3274285038219318,reactive,allCare,0.726847416634788,pref_care,true,true,true,1
1,allCare,6330,care,false,false,true,false,0,0,0,0,0.457,0,0,0,0,0,0,mediator,0.24673576142377962,reactive,allCare,0.6382335804800102,pref_care,true,true,true,1
1,allCare,6331,care,false,false,true,false,198,58,1,1,0.736,1,0,0,1,0,0,disruptor,0.21657934972073145,proactive,allCare,0.7668102092259377,pref_legal,true,true,true,1
1,allCare,6332,care,false,false,true,false,297,119,1,1,0.998,1,1,0,1,0,0,initiator,0.5157346044263145,reactive,allCare,0.40445709536462,pref_care,true,true,true,1
1,allCare,6333,care,false,false,true,false,0,0,0,0,0.668,0,0,0,0,0,0,responder,0.5427805645054392,reactive,allCare,0.7160635404129005,pref_care,true,true,true,1
1,allCare,6334,care,false,false,true,false,0,0,0,0,0.811,0,0,0,0,0,0,mediator,0.5816697685352776,proactive,allCare,0.6470891160416876,pref_care,true,true,true,1
1,allCare,6336,care,false,false,true,false,0,0,0,0,0.406,0,0,0,0,0,0,responder,0.9719132939265733,proactive,allCare,0.6987853817873655,pref_care,true,true,true,1
1,allCare,6337,care,false,false,true,false,198,88,0,0,0.641,1,4,1,0,0,0,responder,0.20524692764963226,reactive,allCare,0.757496256929119,pref_legal,true,true,true,1
1,allCare,6339,care,false,false,true,false,396,128,0,0,0.509,1,1,1,0,0,0,responder,0.06504847387391643,proactive,allCare,0.7378806181474462,pref_apriori,true,true,true,1
1,allCare,6340,care,false,false,true,false,198,40,1,1,0.748,1,0,0,1,0,0,initiator,0.8921944340025583,proactive,allCare,0.4813903310833651,pref_epistemic,true,true,true,1
1,allCare,6341,care,false,false,true,false,198,80,0,0,0.696,1,1,1,0,0,0,initiator,0.44623362766988717,proactive,allCare,0.704830416897124,pref_epistemic,true,true,true,1
2,allCare,6242,care,false,false,true,false,375,145,1,1,0.924,1,0,0,1,0,0,responder,0.5125996130462622,reactive,allCare,0.5693664835063335,pref_epistemic,true,true,true,1
2,allCare,6243,care,false,false,true,false,297,114,0,0,0.510,2,1,1,0,0,0,disruptor,0.7680544025260603,reactive,allCare,0.47065923313507835,pref_epistemic,true,true,true,1
2,allCare,6244,care,false,false,true,false,0,0,0,0,0.633,0,0,0,0,0,0,disruptor,0.7961891142808831,proactive,allCare,0.7167728207786284,pref_care,true,true,true,1
2,allCare,6245,care,false,false,true,false,573,119,5,5,0.319,5,1,0,5,0,0,disruptor,0.18388482933458905,proactive,allCare,0.4822500622186745,pref_care,true,true,true,1
2,allCare,6246,care,false,false,true,false,0,0,0,0,0.428,2,1,0,0,0,0,responder,0.2512963048203539,proactive,allCare,0.47965826036278303,pref_care,true,true,true,1
2,allCare,6247,care,false,false,true,false,863,376,2,2,0.310,2,0,0,2,0,0,initiator,0.22325445442498715,reactive,allCare,0.41415539073629754,pref_apriori,true,true,true,1
2,allCare,6249,care,false,false,true,false,0,0,0,0,0.578,0,0,0,0,0,0,disruptor,0.544604917690094,proactive,allCare,0.742130906590227,pref_care,true,true,true,1
2,allCare,6250,care,false,false,true,false,198,71,0,0,0.758,1,2,1,0,0,0,responder,0.44033378750292096,reactive,allCare,0.6792214210706714,pref_care,true,true,true,1
2,allCare,6251,care,false,false,true,false,0,0,0,0,0.857,0,0,0,0,0,0,disruptor,0.8648879516370331,reactive,allCare,0.6595990565384253,pref_care,true,true,true,1
2,allCare,6253,care,false,false,true,false,283,55,1,1,0.751,1,0,0,1,0,0,initiator,0.7636757371090555,reactive,allCare,0.5237449494858666,pref_apriori,true,true,true,1
2,allCare,6254,care,false,false,true,false,184,57,1,1,0.340,2,3,1,1,0,0,mediator,0.8030525923246656,proactive,allCare,0.672869808667681,pref_care,true,true,true,1
2,allCare,6255,care,false,false,true,false,0,0,0,0,0.627,0,0,0,0,0,0,responder,0.8075047507547963,reactive,allCare,0.48914980154849913,pref_care,true,true,true,1
2,allCare,6256,care,false,false,true,false,184,57,0,0,0.650,1,1,1,0,0,0,initiator,0.899786626396987,proactive,allCare,0.6585543727192751,pref_care,true,true,true,1
2,allCare,6257,care,false,false,true,false,863,255,1,1,0.610,3,2,1,1,0,0,disruptor,0.08269865688445133,proactive,allCare,0.5891687343645801,pref_epistemic,true,true,true,1
2,allCare,6258,care,false,false,true,false,389,114,0,0,0.904,2,3,1,0,0,0,mediator,0.3345865194030979,reactive,allCare,0.5627492763570072,pref_legal,true,true,true,1
2,allCare,6260,care,false,false,true,false,382,178,0,0,0.609,1,1,1,0,0,0,mediator,0.5828423878826913,proactive,allCare,0.479740657872062,pref_care,true,true,true,1
2,allCare,6261,care,false,false,true,false,382,140,0,0,0.499,1,5,1,0,0,0,initiator,0.533253405914901,proactive,allCare,0.7506302486004318,pref_epistemic,true,true,true,1
2,allCare,6262,care,false,false,true,false,389,160,1,1,0.414,2,2,1,1,0,0,disruptor,0.35885424544144806,reactive,allCare,0.5761804885572697,pref_epistemic,true,true,true,1
2,allCare,6263,care,false,false,true,false,0,0,0,0,0.759,0,0,0,0,0,0,responder,0.41743096266795754,reactive,allCare,0.4794017140690322,pref_care,true,true,true,1
2,allCare,6264,care,false,false,true,false,0,0,0,0,0.667,0,0,0,0,0,0,mediator,0.4233346517557133,proactive,allCare,0.5941953775186376,pref_care,true,true,true,1
2,allCare,6265,care,false,false,true,false,382,135,2,2,0.575,2,0,0,2,0,0,responder,0.4837121204363676,reactive,allCare,0.532706551713154,pref_apriori,true,true,true,1
2,allCare,6266,care,false,false,true,false,191,57,0,0,0.486,1,8,1,0,0,0,mediator,0.04002475461399191,proactive,allCare,0.4853566225666219,pref_epistemic,true,true,true,1
2,allCare,6267,care,false,false,true,false,0,0,0,0,0.824,0,0,0,0,0,0,initiator,0.3204772329295853,proactive,allCare,0.7177160578029329,pref_care,true,true,true,1
2,allCare,6268,care,false,false,true,false,679,266,1,1,0.617,2,89,1,1,0,0,responder,0.13158478217239256,reactive,allCare,0.6048007412916462,pref_care,true,true,true,1
2,allCare,6269,care,false,false,true,false,0,0,0,0,0.561,0,0,0,0,0,0,responder,0.7399922174946947,proactive,allCare,0.4388689471614217,pref_care,true,true,true,1
2,allCare,6270,care,false,false,true,false,0,0,0,0,0.718,0,0,0,0,0,0,initiator,0.39020609059208855,proactive,allCare,0.5700133307345437,pref_care,true,true,true,1
2,allCare,6271,care,false,false,true,false,0,0,0,0,0.552,0,0,0,0,0,0,disruptor,0.9522467112013984,proactive,allCare,0.5799640668584065,pref_care,true,true,true,1
2,allCare,6272,care,false,false,true,false,460,267,1,1,0.817,1,76,0,1,0,0,disruptor,0.5363246151336429,proactive,allCare,0.64448487825849,pref_care,true,true,true,1
2,allCare,6273,care,false,false,true,false,0,0,0,0,0.584,0,0,0,0,0,0,initiator,0.6495791547591111,reactive,allCare,0.7384534462889603,pref_care,true,true,true,1
2,allCare,6275,care,false,false,true,false,184,54,1,1,0.722,1,2,0,1,0,0,initiator,0.5718565226119523,reactive,allCare,0.5070360808669261,pref_care,true,true,true,1
2,allCare,6276,care,false,false,true,false,198,67,0,0,0.968,1,1,1,0,0,0,mediator,0.6655022992165888,proactive,allCare,0.6238850162028715,pref_care,true,true,true,1
2,allCare,6277,care,false,false,true,false,99,31,1,1,0.741,1,-2,0,1,0,0,responder,0.21941719439026408,reactive,allCare,0.5843820448563578,pref_epistemic,true,true,true,1
2,allCare,6278,care,false,false,true,false,92,37,1,1,0.964,3,0,0,1,0,0,initiator,0.7523551013536897,reactive,allCare,0.46081895225550595,pref_care,true,true,true,1
2,allCare,6279,care,false,false,true,false,198,56,0,0,0.378,1,2,1,0,0,0,responder,0.6758339148355623,proactive,allCare,0.568778240105339,pref_care,true,true,true,1
2,allCare,6280,care,false,false,true,false,184,61,1,1,0.357,1,0,0,1,0,0,disruptor,0.2226176747384384,reactive,allCare,0.569308812674424,pref_care,true,true,true,1
2,allCare,6281,care,false,false,true,false,0,0,0,0,0.724,0,0,0,0,0,0,mediator,0.47031133038768924,reactive,allCare,0.7769698115280956,pref_care,true,true,true,1
2,allCare,6282,care,false,false,true,false,198,34,1,1,0.527,1,0,0,1,0,0,initiator,0.3450132626390612,proactive,allCare,0.7401971468007946,pref_care,true,true,true,1
2,allCare,6283,care,false,false,true,false,389,149,1,1,0.319,2,1,0,1,0,0,initiator,0.12123215955921018,reactive,allCare,0.7942868628864646,pref_epistemic,true,true,true,1
2,allCare,6284,care,false,false,true,false,0,0,0,0,0.661,0,0,0,0,0,0,disruptor,0.0513174998854965,reactive,allCare,0.408353525533055,pref_care,true,true,true,1
2,allCare,6285,care,false,false,true,false,99,26,1,1,0.797,1,0,0,1,0,0,mediator,0.08317625980972043,proactive,allCare,0.5073424215878449,pref_care,true,true,true,1
2,allCare,6286,care,false,false,true,false,382,122,1,1,0.485,2,4,1,1,0,0,initiator,0.6833275477966378,proactive,allCare,0.4119042527775358,pref_legal,true,true,true,1
2,allCare,6287,care,false,false,true,false,0,0,0,0,0.556,0,0,0,0,0,0,disruptor,0.7156709715138191,proactive,allCare,0.64551181160794,pref_care,true,true,true,1
2,allCare,6288,care,false,false,true,false,290,85,1,1,0.394,2,1,1,1,0,0,initiator,0.3108095237515969,proactive,allCare,0.646184016613018,pref_epistemic,true,true,true,1
2,allCare,6289,care,false,false,true,false,283,74,0,0,0.302,2,3,2,0,0,0,initiator,0.601547441799234,reactive,allCare,0.7151724236287587,pref_apriori,true,true,true,1
2,allCare,6290,care,false,false,true,false,297,100,0,0,0.731,1,1,1,0,0,0,disruptor,0.4192620700294335,reactive,allCare,0.5675788520800091,pref_care,true,true,true,1
2,allCare,6291,care,false,false,true,false,99,24,1,1,0.856,2,2,0,1,0,0,disruptor,0.22747731565555562,proactive,allCare,0.5353417851816271,pref_epistemic,true,true,true,1
2,allCare,6292,care,false,false,true,false,672,213,1,1,0.545,3,33,2,1,0,0,initiator,0.5156207059767773,proactive,allCare,0.4362756332215304,pref_legal,true,true,true,1
2,allCare,6293,care,false,false,true,false,0,0,0,0,0.706,0,0,0,0,0,0,disruptor,0.9516732325274748,reactive,allCare,0.4865029556600561,pref_care,true,true,true,1
2,allCare,6294,care,false,false,true,false,0,0,0,0,0.990,0,0,0,0,0,0,mediator,0.9660584357806491,proactive,allCare,0.5784233723499259,pref_care,true,true,true,1
2,allCare,6295,care,false,false,true,false,92,27,1,1,0.796,1,0,0,1,0,0,initiator,0.7960435484179748,reactive,allCare,0.6753156642195421,pref_care,true,true,true,1
2,allCare,6296,care,false,false,true,false,566,150,1,1,0.451,1,1,0,1,0,0,responder,0.400750770719282,reactive,allCare,0.5632017453097808,pref_apriori,true,true,true,1
2,allCare,6299,care,false,false,true,false,99,26,0,0,0.692,2,1,1,0,0,0,disruptor,0.6298670766318348,reactive,allCare,0.7380831209546064,pref_care,true,true,true,1
2,allCare,6300,care,false,false,true,false,290,121,0,0,0.890,2,5,1,0,0,0,mediator,0.7385946482738331,proactive,allCare,0.6930830417347769,pref_apriori,true,true,true,1
2,allCare,6301,care,false,false,true,false,0,0,0,0,0.682,0,0,0,0,0,0,responder,0.13852035978586885,reactive,allCare,0.5305278391145742,pref_care,true,true,true,1
2,allCare,6302,care,false,false,true,false,0,0,0,0,0.306,0,0,0,0,0,0,mediator,0.6125136620002912,proactive,allCare,0.6555123946835162,pref_care,true,true,true,1
2,allCare,6303,care,false,false,true,false,382,104,1,1,0.367,2,4,1,1,0,0,disruptor,0.9817762625794206,proactive,allCare,0.6963472510975187,pref_epistemic,true,true,true,1
2,allCare,6305,care,false,false,true,false,92,20,1,1,0.652,1,0,0,1,0,0,disruptor,0.05478278784449264,proactive,allCare,0.6460840309370519,pref_care,true,true,true,1
2,allCare,6306,apriori,false,false,true,false,0,0,0,0,0.502,0,0,0,0,0,0,initiator,0.6071777295481254,proactive,allCare,0.7549565053836517,pref_apriori,true,true,true,1
2,allCare,6307,care,false,false,true,false,290,151,0,0,0.666,2,91,1,0,0,1,initiator,0.7090482853828523,reactive,allCare,0.40613496261604304,pref_care,true,true,true,1
2,allCare,6308,care,false,false,true,false,481,223,0,0,0.362,1,1,1,0,0,0,mediator,0.5164345703000555,proactive,allCare,0.7680606386262594,pref_care,true,true,true,1
2,allCare,6309,care,false,false,true,false,0,0,0,0,0.492,0,0,0,0,0,0,mediator,0.2845219013442766,proactive,allCare,0.45212205820276224,pref_care,true,true,true,1
2,allCare,6310,care,false,false,true,false,587,272,1,1,0.714,2,59,1,1,0,0,responder,0.9529919681489175,proactive,allCare,0.48218350378753905,pref_legal,true,true,true,1
2,allCare,6311,care,false,false,true,false,0,0,0,0,0.523,0,0,0,0,0,0,initiator,0.280478482634112,proactive,allCare,0.47642169691078146,pref_care,true,true,true,1
2,allCare,6313,care,false,false,true,false,0,0,0,0,0.416,0,0,0,0,0,0,mediator,0.7621139880063298,proactive,allCare,0.5082176153135523,pref_care,true,true,true,1
2,allCare,6315,care,false,false,true,false,0,0,0,0,0.855,0,0,0,0,0,0,initiator,0.3661766921866839,reactive,allCare,0.7098012000170786,pref_care,true,true,true,1
2,allCare,6316,care,false,false,true,false,396,239,0,0,0.591,1,83,1,0,0,0,mediator,0.673548973214167,reactive,allCare,0.5594499671173185,pref_care,true,true,true,1
2,allCare,6317,care,false,false,true,false,198,48,1,1,0.977,1,0,0,1,0,0,initiator,0.5175084437991139,proactive,allCare,0.5520770432642222,pref_epistemic,true,true,true,1
2,allCare,6318,care,false,false,true,false,99,22,1,1,0.411,1,0,0,1,0,0,disruptor,0.974417459576963,proactive,allCare,0.49918461891533666,pref_care,true,true,true,1
