generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
1,pluralist,23,epistemic,false,true,true,true,297,98,2,2,0.738,3,4,1,2,0,0,initiator,0.13039118325708499,reactive,pluralist,0.4414111438393479,pref_care,true,false,false,1
1,pluralist,24,care,true,true,true,false,396,197,1,1,0.304,4,44,3,1,0,0,disruptor,0.5239272985204709,proactive,pluralist,0.7073387509124877,pref_care,true,false,false,1
1,pluralist,25,legal,true,false,true,true,297,138,2,2,0.729,3,53,1,2,0,0,mediator,0.24052339081717367,proactive,pluralist,0.7702648011628078,pref_legal,true,false,false,1
1,pluralist,26,legal,true,false,false,false,0,0,0,0,0.654,0,0,0,0,0,0,disruptor,0.714881765631447,proactive,pluralist,0.5676824440410759,pref_legal,true,false,false,1
1,pluralist,27,apriori,true,false,true,true,99,72,1,1,0.773,1,45,0,1,0,0,responder,0.5299755556433091,reactive,pluralist,0.7209411849274581,pref_apriori,true,false,false,1
1,pluralist,28,care,false,true,false,false,297,72,3,3,0.937,3,0,0,3,0,0,disruptor,0.4400709364360137,reactive,authoritarian,0.42129001986814285,pref_epistemic,true,false,false,1
1,pluralist,29,legal,false,false,false,false,99,29,1,1,0.453,1,0,0,1,0,0,responder,0.02802835684496907,reactive,collapsed,0.7163789193349739,pref_epistemic,true,false,false,1
1,pluralist,30,apriori,false,true,true,false,99,8,1,1,0.306,1,0,0,1,0,0,disruptor,0.027122614003648238,proactive,pluralist,0.584023159709061,pref_legal,true,false,false,1
1,pluralist,31,apriori,true,true,false,true,99,25,1,1,0.802,1,0,0,1,0,0,responder,0.2905846419126884,proactive,pluralist,0.4605142648781869,pref_legal,true,false,false,1
1,pluralist,32,epistemic,true,false,true,true,0,0,0,0,0.676,0,0,0,0,0,0,disruptor,0.5340558018236176,proactive,pluralist,0.7285343037981382,pref_epistemic,true,false,false,1
1,pluralist,33,legal,true,false,true,false,198,134,1,1,0.397,2,93,1,1,0,0,disruptor,0.31250970497590824,reactive,pluralist,0.71259921415665,pref_apriori,true,false,false,1
1,pluralist,34,epistemic,true,false,true,true,495,218,2,2,0.333,5,40,3,2,0,0,disruptor,0.40755793868974,proactive,pluralist,0.7011341572818115,pref_epistemic,true,false,false,1
1,pluralist,36,epistemic,true,true,false,true,198,133,1,1,0.941,2,85,1,1,0,0,mediator,0.5667979881512202,proactive,pluralist,0.47174580320063236,pref_care,true,false,false,1
1,pluralist,37,care,false,false,false,true,0,0,0,0,0.438,0,0,0,0,0,0,disruptor,0.8208915765773527,reactive,pluralist,0.7106867163499482,pref_care,true,false,false,1
1,pluralist,38,epistemic,true,true,false,true,99,54,0,0,0.549,1,12,1,0,0,0,disruptor,0.4449889917655696,proactive,pluralist,0.7734409428917479,pref_legal,true,false,false,1
1,pluralist,39,legal,false,false,false,true,297,117,2,2,0.547,3,8,1,2,0,0,mediator,0.09742377843656658,proactive,pluralist,0.5888005185376529,pref_epistemic,true,false,false,1
1,pluralist,40,care,true,false,true,false,99,48,1,1,0.802,1,4,0,1,0,0,disruptor,0.3785290458599495,proactive,pluralist,0.5257893320764131,pref_apriori,true,false,false,1
1,pluralist,41,apriori,false,true,true,false,297,97,2,2,0.793,2,3,0,2,0,0,initiator,0.7449652807745606,reactive,pluralist,0.44660395314954054,pref_epistemic,true,false,false,1
1,pluralist,42,legal,false,true,true,false,198,82,1,1,0.853,2,3,1,1,0,0,initiator,0.7021932074768572,reactive,pluralist,0.5446274381869805,pref_care,true,false,false,1
1,pluralist,43,care,true,true,true,true,99,27,1,1,0.989,1,0,0,1,0,0,responder,0.26418263456419777,proactive,utopian,0.42812188536893725,pref_care,true,false,false,1
1,pluralist,44,epistemic,true,false,false,true,594,215,4,4,0.904,6,55,2,4,0,0,mediator,0.6300510118227957,proactive,pluralist,0.4861348902824787,pref_care,true,false,false,1
1,pluralist,45,care,true,true,false,false,198,79,1,1,0.429,2,3,1,1,0,0,mediator,0.05551687477416223,reactive,pluralist,0.4558760116359905,pref_care,true,false,false,1
1,pluralist,46,legal,true,false,false,false,198,40,2,2,0.849,2,0,0,2,0,0,initiator,0.48669372771685926,proactive,pluralist,0.7483460698133948,pref_apriori,true,false,false,1
1,pluralist,47,apriori,true,false,false,false,396,79,3,3,0.959,3,0,0,3,0,0,initiator,0.7953921527134225,proactive,pluralist,0.4416165428292913,pref_legal,true,false,false,1
1,pluralist,48,care,false,true,false,true,198,106,1,1,0.630,2,32,1,1,0,0,initiator,0.1146927254034037,proactive,pluralist,0.5865942423887199,pref_legal,true,false,false,1
1,pluralist,49,apriori,true,false,false,false,0,0,0,0,0.549,0,0,0,0,0,0,responder,0.24344545993868372,proactive,pluralist,0.43186816523328747,pref_apriori,true,false,false,1
1,pluralist,50,apriori,false,true,false,false,297,97,2,2,0.917,3,6,1,2,0,0,responder,0.34287610963810744,proactive,authoritarian,0.5799835140815685,pref_legal,true,false,false,1
1,pluralist,51,epistemic,false,true,false,true,0,0,0,0,0.355,0,0,0,0,0,0,mediator,0.8138665552298279,proactive,pluralist,0.6049387444331513,pref_epistemic,true,false,false,1
1,pluralist,52,care,false,true,true,true,198,123,0,0,0.719,2,87,2,0,0,0,disruptor,0.469228305175745,reactive,pluralist,0.6180521232311924,pref_epistemic,true,false,false,1
1,pluralist,53,legal,false,false,false,true,0,0,0,0,0.673,0,0,0,0,0,0,mediator,0.4432012011555052,reactive,pluralist,0.41135827947502746,pref_legal,true,false,false,1
1,pluralist,55,apriori,true,false,true,false,396,146,2,2,0.886,4,29,2,2,0,0,mediator,0.01365553246935547,proactive,pluralist,0.4129199184627197,pref_legal,true,false,false,1
1,pluralist,56,care,true,true,true,true,198,120,1,1,0.307,2,69,1,1,0,0,initiator,0.9458507029917517,proactive,utopian,0.7871707159257925,pref_care,true,false,false,1
1,pluralist,57,legal,true,true,false,false,0,0,0,0,0.464,0,0,0,0,0,0,responder,0.6814348361486873,reactive,pluralist,0.5092169256319226,pref_legal,true,false,false,1
1,pluralist,58,apriori,true,true,false,false,396,124,2,2,0.344,3,33,1,2,0,0,initiator,0.10573194746230885,reactive,pluralist,0.48762461100679,pref_apriori,true,false,false,1
1,pluralist,59,epistemic,true,false,false,false,297,89,2,2,0.688,3,1,1,2,0,0,initiator,0.44317508661995453,reactive,pluralist,0.6046140276123007,pref_epistemic,true,false,false,1
1,pluralist,60,care,true,true,false,false,297,86,2,2,0.677,3,29,1,2,0,0,responder,0.9441050522290687,reactive,pluralist,0.4024983488644796,pref_care,true,false,false,1
1,pluralist,61,legal,true,true,true,false,297,154,2,2,0.386,3,79,1,2,0,0,mediator,0.7075678626276618,reactive,pluralist,0.5308773162945232,pref_apriori,true,false,false,1
1,pluralist,62,apriori,false,false,true,false,198,34,2,2,0.500,2,0,0,2,0,0,disruptor,0.7663113700563501,reactive,allCare,0.5973600700436634,pref_legal,true,false,false,1
1,pluralist,63,legal,true,false,false,false,594,242,3,3,0.677,6,95,3,3,0,0,mediator,0.6638911523890141,reactive,pluralist,0.735168296475398,pref_apriori,true,false,false,1
1,pluralist,64,legal,false,false,false,true,297,113,3,3,0.642,3,8,0,3,0,0,disruptor,0.20529639919346532,reactive,pluralist,0.4431948936134745,pref_epistemic,true,false,false,1
1,pluralist,65,legal,false,false,true,true,297,114,1,1,0.579,2,4,1,1,0,0,disruptor,0.7756165603509092,reactive,pluralist,0.6063734968209884,pref_apriori,true,false,false,1
1,pluralist,66,care,false,true,false,false,99,25,1,1,0.809,1,0,0,1,0,0,disruptor,0.46369222759044604,reactive,authoritarian,0.6856383171302001,pref_legal,true,false,false,1
1,pluralist,67,epistemic,false,false,false,false,0,0,0,0,0.630,0,0,0,0,0,0,responder,0.7854617833541846,reactive,collapsed,0.6377839258064137,pref_epistemic,true,false,false,1
1,pluralist,68,care,false,true,true,true,198,91,1,1,0.663,2,64,1,1,0,0,responder,0.6747115832524371,reactive,pluralist,0.7023239864515678,pref_care,true,false,false,1
1,pluralist,69,care,false,true,true,false,198,66,1,1,0.501,2,1,1,1,0,0,responder,0.6445962923945309,reactive,pluralist,0.6852367093337989,pref_epistemic,true,false,false,1
1,pluralist,70,epistemic,true,true,true,false,297,79,1,1,0.362,1,0,0,1,0,0,disruptor,0.8138082990010733,reactive,pluralist,0.741739868260622,pref_apriori,true,false,false,1
1,pluralist,71,apriori,true,false,false,true,198,56,2,2,0.901,2,2,0,2,0,0,initiator,0.4314261806983648,reactive,pluralist,0.7187234578513046,pref_legal,true,false,false,1
1,pluralist,72,epistemic,true,true,true,false,99,92,0,0,0.556,1,86,1,0,0,0,initiator,0.22337175707750623,reactive,pluralist,0.583022641752014,pref_apriori,true,false,false,1
1,pluralist,73,epistemic,true,true,false,true,297,126,1,1,0.452,3,89,2,1,0,0,mediator,0.6956795821974824,proactive,pluralist,0.6243997471117496,pref_epistemic,true,false,false,1
1,pluralist,74,epistemic,true,true,false,true,99,38,1,1,0.339,1,5,0,1,0,0,mediator,0.9439311582775637,reactive,pluralist,0.4449674941814265,pref_epistemic,true,false,false,1
1,pluralist,75,care,true,false,false,false,198,56,2,2,0.654,2,1,0,2,0,0,responder,0.19743171671336324,proactive,pluralist,0.5781258145517375,pref_legal,true,false,false,1
1,pluralist,76,apriori,false,false,false,false,198,73,2,2,0.636,2,1,0,2,0,0,disruptor,0.20092445929389124,reactive,collapsed,0.6520793382004467,pref_apriori,true,false,false,1
1,pluralist,78,apriori,true,false,true,true,396,185,2,2,0.996,3,74,1,2,0,0,disruptor,0.2588899075754082,proactive,pluralist,0.6000681379524783,pref_legal,true,false,false,1
1,pluralist,79,apriori,true,true,true,false,297,128,3,3,0.540,3,5,0,3,0,0,disruptor,0.15021881416822047,proactive,pluralist,0.6625959983029024,pref_apriori,true,false,false,1
1,pluralist,80,care,false,false,true,true,99,8,1,1,0.832,1,0,0,1,0,0,mediator,0.9237056651125507,proactive,pluralist,0.4280497161060166,pref_legal,true,false,false,1
1,pluralist,81,legal,false,true,false,true,297,69,3,3,0.805,3,0,0,3,0,0,disruptor,0.4207381020282366,reactive,pluralist,0.4428368946987126,pref_care,true,false,false,1
1,pluralist,82,care,false,true,true,false,0,0,0,0,0.838,0,0,0,0,0,0,initiator,0.43837121494405107,reactive,pluralist,0.5898393664659517,pref_care,true,false,false,1
1,pluralist,83,apriori,true,true,false,false,0,0,0,0,0.745,0,0,0,0,0,0,initiator,0.08728407914699077,proactive,pluralist,0.6146208010670671,pref_apriori,true,false,false,1
1,pluralist,84,apriori,false,false,true,true,0,0,0,0,0.844,0,0,0,0,0,0,disruptor,0.15533238231186974,reactive,pluralist,0.4832891707069896,pref_apriori,true,false,false,1
1,pluralist,85,legal,true,false,true,true,297,117,3,3,0.400,3,8,0,3,0,0,responder,0.08545212662210555,reactive,pluralist,0.49758014967528663,pref_care,true,false,false,1
1,pluralist,86,legal,true,false,false,false,99,11,1,1,0.366,1,0,0,1,0,0,initiator,0.9817818854958658,reactive,pluralist,0.6455388824235684,pref_epistemic,true,false,false,1
1,pluralist,87,apriori,false,false,false,false,0,0,0,0,0.357,0,0,0,0,0,0,disruptor,0.10032750284466396,reactive,collapsed,0.5322881392472946,pref_apriori,true,false,false,1
1,pluralist,88,legal,false,false,false,false,99,49,0,0,0.980,1,5,1,0,0,0,mediator,0.9371212044957216,reactive,collapsed,0.5150905159675008,pref_care,true,false,false,1
1,pluralist,89,legal,true,true,true,false,297,99,2,2,0.790,3,3,1,2,0,0,initiator,0.9316718753827573,proactive,pluralist,0.46277220557617343,pref_epistemic,true,false,false,1
1,pluralist,90,care,true,true,true,false,198,70,1,1,0.582,2,4,1,1,0,0,responder,0.5073497790437992,proactive,pluralist,0.7241466302538115,pref_legal,true,false,false,1
1,pluralist,91,care,true,true,true,true,297,98,1,1,0.788,3,4,2,1,0,0,mediator,0.6314395769618055,proactive,utopian,0.7856322378889793,pref_care,true,false,false,1
1,pluralist,92,legal,true,false,true,false,0,0,0,0,0.877,0,0,0,0,0,0,disruptor,0.8694540632855331,reactive,pluralist,0.6806203387408596,pref_legal,true,false,false,1
1,pluralist,93,epistemic,false,true,true,true,99,48,1,1,0.707,1,1,0,1,0,0,responder,0.9805180308280329,proactive,pluralist,0.5349906320881131,pref_legal,true,false,false,1
1,pluralist,94,legal,false,false,false,true,0,0,0,0,0.964,0,0,0,0,0,0,mediator,0.40593225464645377,proactive,pluralist,0.7106648399869977,pref_legal,true,false,false,1
1,pluralist,95,legal,true,true,true,true,396,186,2,2,0.886,4,89,2,2,0,0,mediator,0.9760766368338772,reactive,utopian,0.4778955211861088,pref_apriori,true,false,false,1
1,pluralist,96,legal,true,false,true,true,198,33,1,1,0.402,2,3,1,1,0,0,mediator,0.4373125465020191,reactive,pluralist,0.50249630870497,pref_care,true,false,false,1
1,pluralist,98,epistemic,true,true,false,true,99,89,0,0,0.958,1,79,1,0,0,0,mediator,0.45340917964184124,reactive,pluralist,0.6890454048218327,pref_legal,true,false,false,1
1,pluralist,99,apriori,false,true,true,true,297,59,3,3,0.721,3,0,0,3,0,0,mediator,0.574495245259103,reactive,pluralist,0.5633119333004653,pref_care,true,false,false,1
2,pluralist,3,apriori,true,false,false,true,597,136,4,4,0.576,6,1,2,4,0,0,initiator,0.5139990629264443,proactive,pluralist,0.5875773328357254,pref_legal,true,false,false,1
2,pluralist,5,legal,true,true,false,true,300,135,2,2,0.587,3,6,1,2,0,0,disruptor,0.14927747326988394,reactive,pluralist,0.41113132012114545,pref_apriori,true,false,false,1
2,pluralist,6,apriori,false,false,true,false,299,77,1,1,0.408,2,1,1,1,0,0,responder,0.020176794093314965,reactive,allCare,0.5044330567030368,pref_epistemic,true,false,false,1
2,pluralist,7,care,true,true,true,true,595,242,2,2,0.462,5,64,3,2,0,0,initiator,0.7730202505570853,proactive,utopian,0.7645590795579167,pref_legal,true,false,false,1
2,pluralist,8,apriori,false,true,true,true,100,30,1,1,0.497,1,0,0,1,0,0,mediator,0.029579061580521038,proactive,pluralist,0.6333135081747616,pref_legal,true,false,false,1
2,pluralist,9,care,true,true,true,false,597,223,6,6,0.658,6,6,0,6,0,0,mediator,0.2308496646766729,proactive,pluralist,0.4318037952633048,pref_apriori,true,false,false,1
2,pluralist,10,epistemic,true,false,false,false,597,181,4,4,0.580,5,5,1,4,0,0,mediator,0.22408124807418905,proactive,pluralist,0.7130234930427414,pref_care,true,false,false,1
2,pluralist,11,epistemic,true,false,true,false,198,65,2,2,0.777,2,1,0,2,0,0,disruptor,0.24452851278361898,reactive,pluralist,0.652356664087433,pref_legal,true,false,false,1
2,pluralist,12,care,false,true,true,true,499,243,3,3,0.522,5,53,2,3,0,0,initiator,0.25879252101002503,proactive,pluralist,0.7143245936530433,pref_care,true,false,false,1
2,pluralist,14,epistemic,false,true,true,true,299,141,1,1,0.465,3,77,2,1,0,0,disruptor,0.5564837656370405,proactive,pluralist,0.49645697184923976,pref_apriori,true,false,false,1
2,pluralist,16,apriori,false,true,true,true,298,146,2,2,0.885,3,58,1,2,0,0,responder,0.823471598797584,reactive,pluralist,0.5472924839482526,pref_care,true,false,false,1
2,pluralist,17,epistemic,true,true,false,false,400,119,0,0,0.721,2,3,2,0,0,0,mediator,0.6727295820313247,proactive,pluralist,0.7557694852026465,pref_care,true,false,false,1
2,pluralist,18,epistemic,true,true,true,true,397,142,3,3,0.559,4,55,1,3,0,0,responder,0.34747523983555084,reactive,utopian,0.48476973182688243,pref_apriori,true,false,false,1
2,pluralist,19,care,false,true,false,false,497,156,2,2,0.764,3,1,1,2,0,0,mediator,0.05959074960502986,reactive,authoritarian,0.7829842475845018,pref_legal,true,false,false,1
2,pluralist,20,legal,false,true,false,false,497,142,4,4,0.315,5,11,0,4,0,1,responder,0.1514739601990711,proactive,authoritarian,0.6482361402653671,pref_apriori,true,false,false,1
2,pluralist,21,apriori,false,true,false,true,99,15,1,1,0.588,1,0,0,1,0,0,disruptor,0.6041268500357174,proactive,pluralist,0.6432427974949781,pref_care,true,false,false,1
2,pluralist,22,care,false,true,true,true,300,158,2,2,0.454,3,32,1,2,0,0,mediator,0.028200509620779357,proactive,pluralist,0.5315472983358247,pref_legal,true,false,false,1
2,pluralist,23,epistemic,false,true,true,true,697,262,3,3,0.738,6,10,3,3,0,0,initiator,0.13039118325708499,reactive,pluralist,0.4414111438393479,pref_apriori,true,false,false,1
2,pluralist,24,apriori,true,true,true,false,596,260,1,1,0.304,5,44,4,1,0,0,disruptor,0.5239272985204709,proactive,pluralist,0.7073387509124877,pref_legal,true,false,false,1
2,pluralist,25,legal,true,false,true,true,497,210,4,4,0.729,5,53,1,4,0,0,mediator,0.24052339081717367,proactive,pluralist,0.7702648011628078,pref_apriori,true,false,false,1
2,pluralist,26,legal,true,false,false,false,0,0,0,0,0.654,0,0,0,0,0,0,disruptor,0.714881765631447,proactive,pluralist,0.5676824440410759,pref_legal,true,false,false,1
2,pluralist,27,apriori,true,false,true,true,399,227,1,1,0.773,4,66,3,1,0,0,responder,0.5299755556433091,reactive,pluralist,0.7209411849274581,pref_epistemic,true,false,false,1
2,pluralist,28,care,false,true,false,false,397,89,3,3,0.937,4,0,0,3,0,1,disruptor,0.4400709364360137,reactive,authoritarian,0.42129001986814285,pref_care,true,false,false,1
2,pluralist,29,legal,false,false,false,false,99,29,1,1,0.453,1,0,0,1,0,0,responder,0.02802835684496907,reactive,collapsed,0.7163789193349739,pref_epistemic,true,false,false,1
2,pluralist,30,apriori,false,true,true,false,199,49,1,1,0.306,2,4,1,1,0,0,disruptor,0.027122614003648238,proactive,pluralist,0.584023159709061,pref_legal,true,false,false,1
2,pluralist,31,apriori,true,true,false,true,99,25,1,1,0.802,1,0,0,1,0,0,responder,0.2905846419126884,proactive,pluralist,0.4605142648781869,pref_epistemic,true,false,false,1
2,pluralist,32,epistemic,true,false,true,true,400,164,3,3,0.676,4,79,1,3,0,0,disruptor,0.5340558018236176,proactive,pluralist,0.7285343037981382,pref_care,true,false,false,1
2,pluralist,33,legal,true,false,true,false,298,157,2,2,0.397,3,93,1,2,0,0,disruptor,0.31250970497590824,reactive,pluralist,0.71259921415665,pref_apriori,true,false,false,1
2,pluralist,34,epistemic,true,false,true,true,895,344,5,5,0.333,8,40,3,5,0,0,disruptor,0.40755793868974,proactive,pluralist,0.7011341572818115,pref_care,true,false,false,1
2,pluralist,36,epistemic,true,true,false,true,198,133,1,1,0.941,2,85,1,1,0,0,mediator,0.5667979881512202,proactive,pluralist,0.47174580320063236,pref_care,true,false,false,1
2,pluralist,37,care,false,false,false,true,100,48,0,0,0.438,1,11,1,0,0,0,disruptor,0.8208915765773527,reactive,pluralist,0.7106867163499482,pref_legal,true,false,false,1
2,pluralist,38,epistemic,true,true,false,true,499,241,2,2,0.549,4,70,2,2,0,0,disruptor,0.4449889917655696,proactive,pluralist,0.7734409428917479,pref_legal,true,false,false,1
2,pluralist,39,legal,false,false,false,true,497,176,4,4,0.547,5,8,1,4,0,0,mediator,0.09742377843656658,proactive,pluralist,0.5888005185376529,pref_epistemic,true,false,false,1
2,pluralist,40,care,true,false,true,false,199,70,2,2,0.802,2,4,0,2,0,0,disruptor,0.3785290458599495,proactive,pluralist,0.5257893320764131,pref_legal,true,false,false,1
2,pluralist,41,apriori,false,true,true,false,597,201,2,2,0.793,4,6,1,2,0,1,initiator,0.7449652807745606,reactive,pluralist,0.44660395314954054,pref_apriori,true,false,false,1
2,pluralist,42,legal,false,true,true,false,198,82,0,0,0.853,2,3,1,0,0,1,initiator,0.7021932074768572,reactive,pluralist,0.5446274381869805,pref_care,true,false,false,1
2,pluralist,43,care,true,true,true,true,299,108,2,2,0.989,3,4,0,2,0,1,responder,0.26418263456419777,proactive,utopian,0.42812188536893725,pref_legal,true,false,false,1
2,pluralist,44,epistemic,true,false,false,true,794,345,4,4,0.904,8,68,3,4,0,1,mediator,0.6300510118227957,proactive,pluralist,0.4861348902824787,pref_care,true,false,false,1
2,pluralist,45,care,true,true,false,false,598,213,4,4,0.429,5,1,1,4,0,0,mediator,0.05551687477416223,reactive,pluralist,0.4558760116359905,pref_legal,true,false,false,1
2,pluralist,46,legal,true,false,false,false,498,143,4,4,0.849,5,2,0,4,0,1,initiator,0.48669372771685926,proactive,pluralist,0.7483460698133948,pref_apriori,true,false,false,1
2,pluralist,47,apriori,true,false,false,false,496,121,4,4,0.959,4,2,0,4,0,0,initiator,0.7953921527134225,proactive,pluralist,0.4416165428292913,pref_apriori,true,false,false,1
2,pluralist,48,care,false,true,false,true,198,106,1,1,0.630,2,32,1,1,0,0,initiator,0.1146927254034037,proactive,pluralist,0.5865942423887199,pref_apriori,true,false,false,1
2,pluralist,49,apriori,true,false,false,false,200,65,1,1,0.549,2,7,1,1,0,0,responder,0.24344545993868372,proactive,pluralist,0.43186816523328747,pref_apriori,true,false,false,1
2,pluralist,50,apriori,false,true,false,false,297,97,2,2,0.917,3,6,1,2,0,0,responder,0.34287610963810744,proactive,authoritarian,0.5799835140815685,pref_legal,true,false,false,1
2,pluralist,51,epistemic,false,true,false,true,300,111,1,1,0.355,3,4,2,1,0,0,mediator,0.8138665552298279,proactive,pluralist,0.6049387444331513,pref_epistemic,true,false,false,1
2,pluralist,52,care,false,true,true,true,498,251,1,1,0.719,4,87,3,1,0,0,disruptor,0.469228305175745,reactive,pluralist,0.6180521232311924,pref_epistemic,true,false,false,1
2,pluralist,53,legal,false,false,false,true,300,82,1,1,0.673,2,1,1,1,0,0,mediator,0.4432012011555052,reactive,pluralist,0.41135827947502746,pref_apriori,true,false,false,1
2,pluralist,55,apriori,true,false,true,false,496,215,2,2,0.886,5,39,2,2,0,1,mediator,0.01365553246935547,proactive,pluralist,0.4129199184627197,pref_legal,true,false,false,1
2,pluralist,56,care,true,true,true,true,298,139,2,2,0.307,3,69,1,2,0,0,initiator,0.9458507029917517,proactive,utopian,0.7871707159257925,pref_care,true,false,false,1
2,pluralist,57,legal,true,true,false,false,100,61,1,1,0.464,1,22,0,1,0,0,responder,0.6814348361486873,reactive,pluralist,0.5092169256319226,pref_apriori,true,false,false,1
2,pluralist,58,apriori,true,true,false,false,896,386,1,1,0.344,5,63,3,1,0,1,initiator,0.10573194746230885,reactive,pluralist,0.48762461100679,pref_legal,true,false,false,1
2,pluralist,59,epistemic,true,false,false,false,497,151,2,2,0.688,5,3,3,2,0,0,initiator,0.44317508661995453,reactive,pluralist,0.6046140276123007,pref_legal,true,false,false,1
2,pluralist,60,care,true,true,false,false,497,133,3,3,0.677,5,29,1,3,0,1,responder,0.9441050522290687,reactive,pluralist,0.4024983488644796,pref_care,true,false,false,1
2,pluralist,61,legal,true,true,true,false,297,154,1,1,0.386,3,79,1,1,0,1,mediator,0.7075678626276618,reactive,pluralist,0.5308773162945232,pref_apriori,true,false,false,1
2,pluralist,62,apriori,false,false,true,false,498,131,5,5,0.500,5,1,0,5,0,0,disruptor,0.7663113700563501,reactive,allCare,0.5973600700436634,pref_epistemic,true,false,false,1
2,pluralist,63,legal,true,false,false,false,694,285,4,4,0.677,6,95,2,4,0,0,mediator,0.6638911523890141,reactive,pluralist,0.735168296475398,pref_legal,true,false,false,1
2,pluralist,64,legal,false,false,false,true,597,222,5,5,0.642,5,33,0,5,0,0,disruptor,0.20529639919346532,reactive,pluralist,0.4431948936134745,pref_apriori,true,false,false,1
2,pluralist,65,legal,false,false,true,true,497,207,2,2,0.579,4,10,2,2,0,0,disruptor,0.7756165603509092,reactive,pluralist,0.6063734968209884,pref_legal,true,false,false,1
2,pluralist,67,epistemic,false,false,false,false,100,15,1,1,0.630,1,0,0,1,0,0,responder,0.7854617833541846,reactive,collapsed,0.6377839258064137,pref_care,true,false,false,1
