generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
1,pluralist,15,apriori,false,false,true,true,392,193,1,1,0.837,3,64,2,1,0,0,disruptor,0.6548701168666993,proactive,pluralist,0.7506041356153588,pref_apriori,true,false,false,1
1,pluralist,16,apriori,false,false,false,true,98,6,1,1,0.431,1,0,0,1,0,0,disruptor,0.042803161056578,reactive,pluralist,0.5050354221260585,pref_apriori,true,false,false,1
1,pluralist,17,epistemic,true,false,true,false,196,121,0,0,0.309,2,96,2,0,0,0,mediator,0.38653218077634444,proactive,pluralist,0.525570390192189,pref_legal,true,false,false,1
1,pluralist,18,legal,false,true,false,false,0,0,0,0,0.969,0,0,0,0,0,0,initiator,0.18791746646727447,proactive,authoritarian,0.5154957939977467,pref_legal,true,false,false,1
1,pluralist,19,legal,false,true,false,false,0,0,0,0,0.521,0,0,0,0,0,0,responder,0.1991185244479603,reactive,authoritarian,0.49256668734127473,pref_legal,true,false,false,1
1,pluralist,20,legal,true,false,true,false,294,81,0,0,0.402,2,2,2,0,0,0,disruptor,0.18933663455067118,reactive,pluralist,0.7153108945292981,pref_epistemic,true,false,false,1
1,pluralist,21,apriori,true,false,true,true,196,26,2,2,0.972,2,1,0,2,0,0,mediator,0.22554771969866627,proactive,pluralist,0.7000003909595764,pref_care,true,false,false,1
1,pluralist,22,legal,true,false,true,true,196,50,2,2,0.674,2,0,0,2,0,0,disruptor,0.8258749219736549,reactive,pluralist,0.45239053523052797,pref_apriori,true,false,false,1
1,pluralist,23,care,true,true,true,false,0,0,0,0,0.623,0,0,0,0,0,0,disruptor,0.8507195093301471,proactive,pluralist,0.4522596241833454,pref_care,true,false,false,1
1,pluralist,24,care,true,true,true,false,98,24,0,0,0.654,1,2,1,0,0,0,disruptor,0.6778881501938925,proactive,pluralist,0.6530119242327739,pref_legal,true,false,false,1
1,pluralist,25,epistemic,false,false,false,true,98,23,1,1,0.959,1,0,0,1,0,0,initiator,0.39944823376529703,reactive,pluralist,0.420370891241054,pref_apriori,true,false,false,1
1,pluralist,26,care,true,false,false,false,294,64,1,1,0.559,3,3,2,1,0,0,responder,0.7423429069039471,proactive,pluralist,0.4094542821696549,pref_legal,true,false,false,1
1,pluralist,27,care,false,false,false,false,196,40,0,0,0.927,2,1,2,0,0,0,disruptor,0.5127559583040211,proactive,collapsed,0.750954290404616,pref_epistemic,true,false,false,1
1,pluralist,29,epistemic,false,false,true,true,392,115,2,2,0.652,3,1,1,2,0,0,responder,0.20085714224770856,proactive,pluralist,0.47797649905179357,pref_apriori,true,false,false,1
1,pluralist,30,apriori,true,true,true,false,98,45,1,1,0.360,1,4,0,1,0,0,responder,0.394243616267443,proactive,pluralist,0.4992613037118025,pref_apriori,true,false,false,1
1,pluralist,31,legal,false,true,true,false,490,178,3,3,0.421,5,55,2,3,0,0,mediator,0.8951909976426193,proactive,pluralist,0.489237271154681,pref_care,true,false,false,1
1,pluralist,32,care,true,false,false,true,98,34,1,1,0.677,1,2,0,1,0,0,initiator,0.610892896921234,reactive,pluralist,0.6547954390843833,pref_legal,true,false,false,1
1,pluralist,33,care,true,false,false,false,392,127,1,1,0.847,2,2,1,1,0,0,initiator,0.3515499354810555,reactive,pluralist,0.4819639054081316,pref_legal,true,false,false,1
1,pluralist,34,epistemic,false,false,true,true,294,158,0,0,0.665,1,31,1,0,0,0,disruptor,0.09719947018222241,reactive,pluralist,0.716999214425019,pref_epistemic,true,false,false,1
1,pluralist,35,apriori,false,false,false,true,196,47,2,2,0.900,2,0,0,2,0,0,disruptor,0.09837377248391954,reactive,pluralist,0.4163021067122868,pref_apriori,true,false,false,1
1,pluralist,36,epistemic,false,false,true,true,196,52,2,2,0.397,2,2,0,2,0,0,disruptor,0.2963134922774068,proactive,pluralist,0.5773331973599296,pref_epistemic,true,false,false,1
1,pluralist,37,legal,true,false,false,true,294,102,1,1,0.842,2,14,1,1,0,0,disruptor,0.24712456785464243,reactive,pluralist,0.7548764512047517,pref_care,true,false,false,1
1,pluralist,38,apriori,true,true,false,true,98,23,1,1,0.585,1,0,0,1,0,0,initiator,0.393426905690336,proactive,pluralist,0.46468199398770527,pref_apriori,true,false,false,1
1,pluralist,39,legal,true,false,false,false,294,79,2,2,0.728,2,0,0,2,0,0,disruptor,0.5634132433145607,reactive,pluralist,0.6801481472681857,pref_apriori,true,false,false,1
1,pluralist,40,legal,true,true,true,true,98,26,1,1,0.577,1,0,0,1,0,0,mediator,0.7227068423620239,proactive,utopian,0.5722250916231625,pref_apriori,true,false,false,1
1,pluralist,41,care,false,false,true,false,98,45,0,0,0.677,1,3,1,0,0,0,disruptor,0.38236178316269254,reactive,allCare,0.7144916095218024,pref_epistemic,true,false,false,1
1,pluralist,42,epistemic,false,false,true,false,196,48,2,2,0.778,2,0,0,2,0,0,mediator,0.7241534640293772,proactive,allCare,0.6846652540034723,pref_apriori,true,false,false,1
1,pluralist,43,care,true,false,true,true,98,40,0,0,0.304,1,5,1,0,0,0,responder,0.18500273138844436,proactive,pluralist,0.745165283150069,pref_apriori,true,false,false,1
1,pluralist,45,epistemic,true,false,false,false,0,0,0,0,0.361,0,0,0,0,0,0,responder,0.857838928784321,proactive,pluralist,0.6921404143803034,pref_epistemic,true,false,false,1
1,pluralist,46,legal,true,true,false,false,98,37,1,1,0.650,1,0,0,1,0,0,responder,0.26867035565816366,proactive,pluralist,0.7927005135824021,pref_care,true,false,false,1
1,pluralist,47,care,true,true,false,false,0,0,0,0,0.758,0,0,0,0,0,0,responder,0.9546573385100511,proactive,pluralist,0.6839924790759804,pref_care,true,false,false,1
1,pluralist,48,care,true,false,false,false,196,80,1,1,0.474,1,5,0,1,0,0,disruptor,0.28155083633157496,proactive,pluralist,0.694429109055074,pref_legal,true,false,false,1
1,pluralist,49,apriori,false,false,false,false,294,69,1,1,1.000,1,0,0,1,0,0,mediator,0.9003548148865631,proactive,collapsed,0.5327532942118305,pref_legal,true,false,false,1
1,pluralist,50,epistemic,false,true,false,true,98,89,0,0,0.350,1,81,1,0,0,0,mediator,0.8027735262089023,reactive,pluralist,0.5106357899202816,pref_legal,true,false,false,1
1,pluralist,51,legal,true,false,false,true,294,95,3,3,0.962,3,2,0,3,0,0,initiator,0.14592728022378543,proactive,pluralist,0.40032840111315066,pref_epistemic,true,false,false,1
1,pluralist,52,apriori,false,true,true,true,98,13,1,1,0.891,1,0,0,1,0,0,disruptor,0.9924944606275141,reactive,pluralist,0.5190457364158876,pref_epistemic,true,false,false,1
1,pluralist,53,care,false,true,true,true,196,70,1,1,0.555,1,0,0,1,0,0,mediator,0.21840261259163563,reactive,pluralist,0.5923387630124702,pref_legal,true,false,false,1
1,pluralist,54,care,true,true,false,false,196,57,0,0,0.384,1,1,1,0,0,0,disruptor,0.7982290682018003,proactive,pluralist,0.5016349535693538,pref_apriori,true,false,false,1
1,pluralist,55,epistemic,true,true,false,false,392,168,1,1,0.624,3,53,2,1,0,0,responder,0.7897069361927002,reactive,pluralist,0.7123259540534047,pref_epistemic,true,false,false,1
1,pluralist,56,care,false,false,false,false,294,88,1,1,0.886,2,1,1,1,0,0,disruptor,0.2579236615846443,proactive,collapsed,0.7678624357143762,pref_apriori,true,false,false,1
1,pluralist,57,apriori,true,false,true,true,196,82,1,1,0.766,2,34,1,1,0,0,disruptor,0.16365319030338366,proactive,pluralist,0.45393214487250827,pref_epistemic,true,false,false,1
1,pluralist,60,epistemic,false,false,true,true,98,8,1,1,0.901,1,0,0,1,0,0,mediator,0.8411906498577177,proactive,pluralist,0.7857870647140566,pref_epistemic,true,false,false,1
1,pluralist,61,legal,false,false,false,true,196,85,1,1,0.702,2,34,1,1,0,0,disruptor,0.866537060381942,proactive,pluralist,0.656996894520478,pref_apriori,true,false,false,1
1,pluralist,62,apriori,false,false,true,true,98,22,0,0,0.695,1,2,1,0,0,0,disruptor,0.6481816503051442,proactive,pluralist,0.7575456958798136,pref_care,true,false,false,1
1,pluralist,63,care,true,true,true,true,196,89,0,0,0.389,1,4,1,0,0,0,disruptor,0.6766981237645855,proactive,utopian,0.7755334706928392,pref_care,true,false,false,1
1,pluralist,64,legal,false,true,true,false,0,0,0,0,0.992,0,0,0,0,0,0,initiator,0.77402771476235,reactive,pluralist,0.5351661805081817,pref_legal,true,false,false,1
1,pluralist,65,apriori,false,true,true,true,490,146,3,3,0.336,4,3,1,3,0,0,responder,0.770448058605548,proactive,pluralist,0.5126210180615296,pref_apriori,true,false,false,1
1,pluralist,66,apriori,true,true,false,false,196,38,1,1,0.856,1,0,0,1,0,0,responder,0.9463879378813278,proactive,pluralist,0.6711228704245327,pref_apriori,true,false,false,1
1,pluralist,67,apriori,false,false,false,true,196,109,1,1,0.329,1,22,0,1,0,0,initiator,0.9048876533541259,proactive,pluralist,0.7528584488225087,pref_care,true,false,false,1
1,pluralist,68,care,false,false,false,true,98,18,1,1,0.482,1,0,0,1,0,0,disruptor,0.354291306886263,reactive,pluralist,0.7884302952856959,pref_legal,true,false,false,1
1,pluralist,69,epistemic,true,true,false,true,196,61,0,0,0.674,2,2,2,0,0,0,mediator,0.2880382966129562,reactive,pluralist,0.5315776015585453,pref_epistemic,true,false,false,1
1,pluralist,70,care,true,true,false,true,0,0,0,0,0.712,0,0,0,0,0,0,initiator,0.22521790081354132,proactive,pluralist,0.43095730533649085,pref_care,true,false,false,1
1,pluralist,71,care,false,false,false,false,0,0,0,0,0.390,0,0,0,0,0,0,initiator,0.7890925374039521,reactive,collapsed,0.562637433400233,pref_care,true,false,false,1
1,pluralist,72,epistemic,false,false,false,true,196,40,1,1,0.604,1,0,0,1,0,0,initiator,0.10089818521603888,reactive,pluralist,0.4435855567715296,pref_epistemic,true,false,false,1
1,pluralist,73,epistemic,true,true,false,false,392,159,2,2,0.907,2,5,0,2,0,0,disruptor,0.8839715460182749,proactive,pluralist,0.4334546757123623,pref_epistemic,true,false,false,1
1,pluralist,74,apriori,true,true,false,true,98,29,0,0,0.795,1,2,1,0,0,0,mediator,0.5608218576347684,proactive,pluralist,0.7397381707811658,pref_apriori,true,false,false,1
1,pluralist,75,care,false,true,false,false,196,27,2,2,0.368,2,0,0,2,0,0,mediator,0.7226059673280989,proactive,authoritarian,0.425336688047386,pref_legal,true,false,false,1
1,pluralist,76,legal,true,false,false,true,98,28,0,0,0.668,1,1,1,0,0,0,disruptor,0.18016807651047873,proactive,pluralist,0.7512905675063306,pref_epistemic,true,false,false,1
1,pluralist,77,apriori,false,false,true,true,490,124,0,0,0.862,2,1,2,0,0,0,mediator,0.4041226002893977,reactive,pluralist,0.4733513768920605,pref_epistemic,true,false,false,1
1,pluralist,78,care,true,true,false,true,294,66,2,2,0.705,2,0,0,2,0,0,disruptor,0.3514405649817205,reactive,pluralist,0.5135954630688899,pref_epistemic,true,false,false,1
1,pluralist,79,legal,false,true,false,true,392,163,1,1,0.799,2,82,1,1,0,0,mediator,0.5922458853281005,reactive,pluralist,0.6676309967486365,pref_epistemic,true,false,false,1
1,pluralist,80,epistemic,true,true,false,false,0,0,0,0,0.554,0,0,0,0,0,0,initiator,0.49076093198025583,proactive,pluralist,0.46961463977789564,pref_epistemic,true,false,false,1
1,pluralist,81,legal,true,false,false,true,196,95,0,0,0.593,2,41,2,0,0,0,responder,0.8846701216025559,proactive,pluralist,0.45718854132321285,pref_apriori,true,false,false,1
1,pluralist,82,apriori,true,false,false,true,98,28,1,1,0.684,1,0,0,1,0,0,disruptor,0.07371692337744606,proactive,pluralist,0.5557703695529257,pref_legal,true,false,false,1
1,pluralist,83,legal,false,true,true,false,98,13,1,1,0.416,1,0,0,1,0,0,initiator,0.6407674009222014,proactive,pluralist,0.44411856440487624,pref_legal,true,false,false,1
1,pluralist,84,legal,true,true,true,false,294,106,1,1,0.455,3,30,2,1,0,0,responder,0.7820958708444173,reactive,pluralist,0.7152892929078257,pref_apriori,true,false,false,1
1,pluralist,85,legal,false,true,false,true,196,59,1,1,0.611,1,0,0,1,0,0,initiator,0.9740620433115313,proactive,pluralist,0.7196337270348441,pref_care,true,false,false,1
1,pluralist,86,legal,true,false,true,true,98,20,1,1,0.575,1,0,0,1,0,0,responder,0.11094244430458944,reactive,pluralist,0.6488413620930173,pref_legal,true,false,false,1
1,pluralist,87,epistemic,true,true,false,true,392,159,2,2,0.564,2,10,0,2,0,0,initiator,0.2807783079840661,proactive,pluralist,0.5612647631957504,pref_epistemic,true,false,false,1
1,pluralist,88,apriori,false,true,false,true,196,60,1,1,0.842,1,2,0,1,0,0,disruptor,0.10169317454602611,proactive,pluralist,0.5766368645213515,pref_epistemic,true,false,false,1
1,pluralist,89,legal,false,false,false,false,392,113,1,1,0.774,3,1,2,1,0,0,mediator,0.5076817933551311,proactive,collapsed,0.7132740434778833,pref_epistemic,true,false,false,1
1,pluralist,90,epistemic,false,true,true,true,196,111,1,1,0.343,1,27,0,1,0,0,disruptor,0.2108688236315217,reactive,pluralist,0.705961536361516,pref_care,true,false,false,1
1,pluralist,91,apriori,false,false,false,true,0,0,0,0,0.414,0,0,0,0,0,0,initiator,0.9084366353269271,proactive,pluralist,0.7390633021818105,pref_apriori,true,false,false,1
1,pluralist,92,apriori,false,false,false,true,588,147,2,2,0.829,5,3,3,2,0,0,disruptor,0.40842679351671374,reactive,pluralist,0.4625717257813915,pref_apriori,true,false,false,1
1,pluralist,93,apriori,false,false,true,false,294,86,1,1,0.604,2,1,1,1,0,0,responder,0.36629765335166975,reactive,allCare,0.4065821627605676,pref_epistemic,true,false,false,1
1,pluralist,94,legal,true,true,false,false,294,132,2,2,0.467,2,41,0,2,0,0,initiator,0.18911898889349354,proactive,pluralist,0.49713874200136754,pref_legal,true,false,false,1
1,pluralist,95,epistemic,false,true,true,true,294,51,3,3,0.954,3,0,0,3,0,0,responder,0.7555381625764769,proactive,pluralist,0.5388484185108042,pref_epistemic,true,false,false,1
1,pluralist,96,epistemic,true,false,false,false,294,139,1,1,0.763,2,88,1,1,0,0,responder,0.23870718346041064,reactive,pluralist,0.49732324345866696,pref_apriori,true,false,false,1
1,pluralist,97,apriori,true,true,true,true,196,43,1,1,0.919,1,0,0,1,0,0,responder,0.9372820035539381,proactive,utopian,0.540415775642098,pref_apriori,true,false,false,1
1,pluralist,98,apriori,false,true,false,true,0,0,0,0,0.465,0,0,0,0,0,0,mediator,0.21318860232604564,reactive,pluralist,0.4694139145258234,pref_apriori,true,false,false,1
2,pluralist,0,apriori,false,true,false,false,100,57,1,1,0.768,1,16,0,1,0,0,disruptor,0.8821094763598092,proactive,authoritarian,0.5240132500461627,pref_care,true,false,false,1
2,pluralist,1,apriori,true,true,false,true,494,200,1,1,0.598,4,24,3,1,0,0,mediator,0.8339303795172285,proactive,pluralist,0.6142777560892659,pref_epistemic,true,false,false,1
2,pluralist,2,epistemic,false,false,true,false,0,0,0,0,0.987,0,0,0,0,0,0,responder,0.8829494006644462,reactive,allCare,0.7420867496301466,pref_epistemic,true,false,false,1
2,pluralist,3,epistemic,true,true,false,false,298,90,3,3,0.752,3,2,0,3,0,0,disruptor,0.6295684350649269,proactive,pluralist,0.7754412478798964,pref_epistemic,true,false,false,1
2,pluralist,4,legal,true,false,false,false,396,210,2,2,0.753,3,72,1,2,0,0,disruptor,0.5715726440759054,reactive,pluralist,0.495246700629719,pref_epistemic,true,false,false,1
2,pluralist,5,apriori,true,false,false,false,394,121,2,2,0.496,4,15,1,2,0,1,disruptor,0.5106945194911371,proactive,pluralist,0.7602477152278238,pref_apriori,true,false,false,1
2,pluralist,6,epistemic,true,true,true,false,592,290,2,2,0.465,3,78,1,2,0,0,mediator,0.8363608556066079,reactive,pluralist,0.6472707875505477,pref_legal,true,false,false,1
2,pluralist,7,legal,false,false,false,true,396,96,1,1,0.701,3,1,2,1,0,0,disruptor,0.9178585633316052,proactive,pluralist,0.5546492625432753,pref_epistemic,true,false,false,1
2,pluralist,8,legal,false,true,false,false,592,221,2,2,0.557,5,11,3,2,0,0,mediator,0.6515489054740637,reactive,authoritarian,0.7635591067523728,pref_legal,true,false,false,1
2,pluralist,10,epistemic,true,false,false,false,100,23,1,1,0.638,1,0,0,1,0,0,responder,0.2877248850113281,proactive,pluralist,0.7564234652412811,pref_epistemic,true,false,false,1
2,pluralist,11,care,true,false,true,true,398,174,3,3,0.917,3,73,0,3,0,0,initiator,0.03303194032867962,reactive,pluralist,0.7633671679183494,pref_care,true,false,false,1
2,pluralist,12,care,true,false,true,true,300,87,1,1,0.419,2,2,1,1,0,0,initiator,0.4877210004785625,reactive,pluralist,0.6241986043626112,pref_legal,true,false,false,1
2,pluralist,13,legal,false,false,false,true,196,29,2,2,0.331,2,0,0,2,0,0,disruptor,0.3265676073239663,proactive,pluralist,0.6311189629312725,pref_apriori,true,false,false,1
2,pluralist,14,care,false,false,true,true,198,41,2,2,0.838,2,0,0,2,0,0,initiator,0.12538657751927507,reactive,pluralist,0.7373722932280802,pref_apriori,true,false,false,1
2,pluralist,15,apriori,false,false,true,true,792,359,2,2,0.837,4,86,2,2,0,0,disruptor,0.6548701168666993,proactive,pluralist,0.7506041356153588,pref_apriori,true,false,false,1
2,pluralist,16,apriori,false,false,false,true,198,28,2,2,0.431,2,2,0,2,0,0,disruptor,0.042803161056578,reactive,pluralist,0.5050354221260585,pref_care,true,false,false,1
2,pluralist,18,legal,false,true,false,false,200,56,1,1,0.969,2,4,1,1,0,0,initiator,0.18791746646727447,proactive,authoritarian,0.5154957939977467,pref_legal,true,false,false,1
2,pluralist,19,legal,false,true,false,false,200,88,1,1,0.521,2,11,1,1,0,0,responder,0.1991185244479603,reactive,authoritarian,0.49256668734127473,pref_care,true,false,false,1
2,pluralist,20,legal,true,false,true,false,694,371,1,1,0.402,3,95,2,1,0,0,disruptor,0.18933663455067118,reactive,pluralist,0.7153108945292981,pref_epistemic,true,false,false,1
2,pluralist,21,apriori,true,false,true,true,496,193,4,4,0.972,5,88,1,4,0,0,mediator,0.22554771969866627,proactive,pluralist,0.7000003909595764,pref_epistemic,true,false,false,1
2,pluralist,22,legal,true,false,true,true,196,50,2,2,0.674,2,0,0,2,0,0,disruptor,0.8258749219736549,reactive,pluralist,0.45239053523052797,pref_apriori,true,false,false,1
2,pluralist,23,care,true,true,true,false,100,31,0,0,0.623,1,2,1,0,0,0,disruptor,0.8507195093301471,proactive,pluralist,0.4522596241833454,pref_care,true,false,false,1
2,pluralist,24,care,true,true,true,false,598,150,3,3,0.654,4,2,1,3,0,0,disruptor,0.6778881501938925,proactive,pluralist,0.6530119242327739,pref_legal,true,false,false,1
2,pluralist,25,epistemic,false,false,false,true,498,94,3,3,0.959,4,2,1,3,0,0,initiator,0.39944823376529703,reactive,pluralist,0.420370891241054,pref_epistemic,true,false,false,1
2,pluralist,26,care,true,false,false,false,394,84,2,2,0.559,4,3,2,2,0,0,responder,0.7423429069039471,proactive,pluralist,0.4094542821696549,pref_epistemic,true,false,false,1
2,pluralist,27,care,false,false,false,false,196,40,0,0,0.927,2,1,2,0,0,0,disruptor,0.5127559583040211,proactive,collapsed,0.750954290404616,pref_epistemic,true,false,false,1
2,pluralist,29,epistemic,false,false,true,true,392,115,2,2,0.652,3,1,1,2,0,0,responder,0.20085714224770856,proactive,pluralist,0.47797649905179357,pref_legal,true,false,false,1
2,pluralist,30,apriori,true,true,true,false,98,45,1,1,0.360,1,4,0,1,0,0,responder,0.394243616267443,proactive,pluralist,0.4992613037118025,pref_apriori,true,false,false,1
2,pluralist,31,legal,false,true,true,false,590,206,1,1,0.421,5,55,3,1,0,1,mediator,0.8951909976426193,proactive,pluralist,0.489237271154681,pref_care,true,false,false,1
2,pluralist,32,care,true,false,false,true,398,115,3,3,0.677,4,2,1,3,0,0,initiator,0.610892896921234,reactive,pluralist,0.6547954390843833,pref_apriori,true,false,false,1
2,pluralist,33,care,true,false,false,false,692,274,3,3,0.847,4,22,1,3,0,0,initiator,0.3515499354810555,reactive,pluralist,0.4819639054081316,pref_legal,true,false,false,1
2,pluralist,34,epistemic,false,false,true,true,794,355,1,1,0.665,1,0,0,1,0,0,disruptor,0.09719947018222241,reactive,pluralist,0.716999214425019,pref_epistemic,true,false,false,1
2,pluralist,35,apriori,false,false,false,true,396,94,3,3,0.900,4,1,1,3,0,0,disruptor,0.09837377248391954,reactive,pluralist,0.4163021067122868,pref_care,true,false,false,1
2,pluralist,36,epistemic,false,false,true,true,396,115,2,2,0.397,3,2,0,2,0,1,disruptor,0.2963134922774068,proactive,pluralist,0.5773331973599296,pref_epistemic,true,false,false,1
2,pluralist,37,legal,true,false,false,true,394,137,1,1,0.842,2,14,1,1,0,0,disruptor,0.24712456785464243,reactive,pluralist,0.7548764512047517,pref_care,true,false,false,1
2,pluralist,38,apriori,true,true,false,true,498,183,2,2,0.585,4,26,2,2,0,0,initiator,0.393426905690336,proactive,pluralist,0.46468199398770527,pref_apriori,true,false,false,1
2,pluralist,39,legal,true,false,false,false,394,102,3,3,0.728,3,0,0,3,0,0,disruptor,0.5634132433145607,reactive,pluralist,0.6801481472681857,pref_apriori,true,false,false,1
2,pluralist,40,legal,true,true,true,true,398,168,2,2,0.577,3,17,1,2,0,0,mediator,0.7227068423620239,proactive,utopian,0.5722250916231625,pref_legal,true,false,false,1
2,pluralist,41,care,false,false,true,false,298,116,2,2,0.677,2,0,0,2,0,0,disruptor,0.38236178316269254,reactive,allCare,0.7144916095218024,pref_epistemic,true,false,false,1
2,pluralist,42,epistemic,false,false,true,false,296,142,3,3,0.778,3,89,0,3,0,0,mediator,0.7241534640293772,proactive,allCare,0.6846652540034723,pref_epistemic,true,false,false,1
2,pluralist,45,epistemic,true,false,false,false,500,127,2,2,0.361,3,2,1,2,0,0,responder,0.857838928784321,proactive,pluralist,0.6921404143803034,pref_epistemic,true,false,false,1
2,pluralist,46,legal,true,true,false,false,598,211,2,2,0.650,4,23,2,2,0,0,responder,0.26867035565816366,proactive,pluralist,0.7927005135824021,pref_legal,true,false,false,1
2,pluralist,47,care,true,true,false,false,300,133,2,2,0.758,2,26,0,2,0,0,responder,0.9546573385100511,proactive,pluralist,0.6839924790759804,pref_apriori,true,false,false,1
2,pluralist,48,care,true,false,false,false,396,165,2,2,0.474,2,6,0,2,0,0,disruptor,0.28155083633157496,proactive,pluralist,0.694429109055074,pref_legal,true,false,false,1
2,pluralist,49,apriori,false,false,false,false,494,92,2,2,1.000,2,0,0,2,0,0,mediator,0.9003548148865631,proactive,collapsed,0.5327532942118305,pref_care,true,false,false,1
2,pluralist,50,epistemic,false,true,false,true,198,122,0,0,0.350,2,81,2,0,0,0,mediator,0.8027735262089023,reactive,pluralist,0.5106357899202816,pref_apriori,true,false,false,1
2,pluralist,51,legal,true,false,false,true,594,185,2,2,0.962,3,3,1,2,0,0,initiator,0.14592728022378543,proactive,pluralist,0.40032840111315066,pref_epistemic,true,false,false,1
2,pluralist,53,care,false,true,true,true,496,201,3,3,0.555,3,40,0,3,0,0,mediator,0.21840261259163563,reactive,pluralist,0.5923387630124702,pref_legal,true,false,false,1
2,pluralist,54,care,true,true,false,false,396,110,1,1,0.384,2,1,1,1,0,0,disruptor,0.7982290682018003,proactive,pluralist,0.5016349535693538,pref_apriori,true,false,false,1
2,pluralist,55,epistemic,true,true,false,false,592,237,1,1,0.624,5,53,3,1,0,1,responder,0.7897069361927002,reactive,pluralist,0.7123259540534047,pref_epistemic,true,false,false,1
2,pluralist,56,care,false,false,false,false,594,187,3,3,0.886,4,1,1,3,0,0,disruptor,0.2579236615846443,proactive,collapsed,0.7678624357143762,pref_apriori,true,false,false,1
2,pluralist,57,apriori,true,false,true,true,496,137,3,3,0.766,4,1,1,3,0,0,disruptor,0.16365319030338366,proactive,pluralist,0.45393214487250827,pref_epistemic,true,false,false,1
2,pluralist,60,epistemic,false,false,true,true,298,67,3,3,0.901,3,1,0,3,0,0,mediator,0.8411906498577177,proactive,pluralist,0.7857870647140566,pref_apriori,true,false,false,1
2,pluralist,61,legal,false,false,false,true,496,246,1,1,0.702,2,60,1,1,0,0,disruptor,0.866537060381942,proactive,pluralist,0.656996894520478,pref_legal,true,false,false,1
2,pluralist,62,apriori,false,false,true,true,298,80,2,2,0.695,3,2,1,2,0,0,disruptor,0.6481816503051442,proactive,pluralist,0.7575456958798136,pref_apriori,true,false,false,1
2,pluralist,63,care,true,true,true,true,296,122,1,1,0.389,2,4,1,1,0,0,disruptor,0.6766981237645855,proactive,utopian,0.7755334706928392,pref_legal,true,false,false,1
2,pluralist,64,legal,false,true,true,false,700,364,3,3,0.992,3,132,0,3,0,0,initiator,0.77402771476235,reactive,pluralist,0.5351661805081817,pref_apriori,true,false,false,1
